PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
17-03531,2,2,N,0,2,3,5,1,1,9844.0,N,N,N,23100.0,N,193,N,N,N,2,2,53.1,51.2
32-00405,22,1,6,1,1,0,N,1,2,9844.0,6970,9,9,N,6,41,N,2,2,2,2,155.3,51.2
29-01901,27,2,2,0,6,N,N,3,0,3292.0,8590,14,1,N,3,N,N,2,2,2,2,53.1,51.2
51-51255,6,1,N,0,1,2,5,1,1,9844.0,N,N,2,38000.0,N,501,N,2,2,2,2,155.3,153.60000000000002
24-01004,62,2,1,0,1,0,2,1,1,3292.0,N,N,11,55000.0,9,501,N,2,2,2,2,155.3,153.60000000000002
51-01301,49,2,1,0,1,2,3,1,1,9844.0,9370,16,9,10600.0,6,103,N,2,2,2,2,53.1,51.2
30-00600,20,1,6,0,1,N,N,2,0,3292.0,6170,4,5,N,1,N,N,1,1,2,2,53.1,51.2
32-00405,42,2,6,1,1,0,N,1,2,9844.0,9170,15,7,N,2,371,N,2,2,2,2,53.1,51.2
06-07502,30,1,6,0,1,0,N,1,2,36052.0,9160,15,5,15800.0,7,275,N,2,2,2,2,53.1,51.2
40-00200,77,2,5,0,1,0,N,1,1,3292.0,7390,10,7,52000.0,5,394,N,2,2,2,2,359.7,256.0
26-02702,68,2,1,0,1,0,2,1,1,3292.0,7380,10,10,N,8,218,N,2,2,2,2,53.1,51.2
06-08507,49,2,4,1,1,0,3,1,1,3292.0,7670,10,9,90000.0,3,456,N,2,2,2,2,53.1,51.2
06-08507,41,1,1,0,1,1,4,1,1,3292.0,N,N,10,57200.0,0,217,N,2,2,2,2,53.1,51.2
24-01004,45,1,1,0,1,1,3,1,1,3292.0,7870,11,12,70000.0,8,501,N,2,2,2,2,155.3,153.60000000000002
38-00100,45,2,1,0,1,3,5,1,1,3292.0,8680,14,7,0.0,5,501,N,2,2,2,2,53.1,51.2
08-00803,8,1,4,0,1,N,N,3,0,3292.0,N,N,7,28000.0,1,N,N,2,2,2,2,53.1,51.2
19-01700,26,1,6,0,1,0,N,1,2,3292.0,4480,5,9,54000.0,9,0,N,2,2,2,2,257.5,256.0
38-00100,62,1,1,0,1,0,2,1,1,3292.0,490,4,7,2000.0,9,501,N,2,2,2,2,155.3,51.2
17-03529,9,1,N,0,2,2,4,1,2,16396.0,N,N,3,N,N,407,N,2,2,2,2,155.3,153.60000000000002
51-51255,41,1,6,0,2,0,3,1,2,9844.0,N,N,5,62600.0,2,128,N,2,2,2,2,53.1,51.2
13-04600,90,1,3,0,2,0,N,1,1,3292.0,6370,7,8,14400.0,8,501,N,2,1,2,2,53.1,51.2
30-00600,58,2,4,0,1,0,N,1,2,3292.0,6570,10,9,8700.0,7,134,N,2,2,2,2,53.1,51.2
32-00405,28,2,6,0,2,1,4,1,1,9844.0,7860,11,9,N,1,501,N,2,2,2,2,53.1,51.2
51-51255,4,2,N,0,2,0,3,1,1,9844.0,N,N,2,11800.0,N,501,N,N,N,2,2,53.1,51.2
17-03529,46,1,6,0,6,0,N,1,2,16396.0,7770,4,11,4300.0,6,214,N,2,2,2,2,53.1,51.2
17-03529,15,1,6,0,2,2,4,1,1,16396.0,7270,10,4,N,7,501,N,2,2,2,2,155.3,153.60000000000002
06-07502,34,1,1,0,1,0,2,1,2,36052.0,7071,9,9,294000.0,8,501,2,2,2,2,2,53.1,51.2
40-00200,40,2,1,0,3,0,2,1,1,3292.0,N,N,4,13200.0,0,160,N,2,2,2,2,53.1,51.2
08-00803,40,2,6,0,1,N,N,1,0,3292.0,8192,12,7,178000.0,8,N,N,2,N,2,2,53.1,51.2
51-01301,74,2,1,0,1,1,2,1,1,9844.0,8980,15,9,14400.0,4,213,N,2,2,2,2,53.1,51.2
28-01100,27,1,6,0,2,0,N,1,2,3292.0,9920,18,5,93000.0,7,106,N,2,2,2,2,53.1,51.2
01-01301,1,2,N,0,3,2,4,1,1,3292.0,N,N,N,3250.0,N,501,N,N,N,2,2,53.1,51.2
24-01004,45,1,1,0,1,0,2,1,1,3292.0,770,3,10,0.0,9,501,N,2,2,2,2,155.3,153.60000000000002
36-03710,33,1,6,4,8,1,5,1,2,55708.0,7870,11,5,150000.0,6,501,N,2,2,2,2,155.3,153.60000000000002
38-00100,19,2,6,0,9,N,N,3,0,3292.0,8170,12,7,410000.0,0,N,N,2,2,2,2,53.1,51.2
17-03529,23,2,6,0,6,0,N,1,2,16396.0,8660,14,10,37900.0,2,317,N,2,2,2,2,53.1,51.2
17-03529,53,2,2,0,1,0,N,1,1,16396.0,7970,12,1,21420.0,5,273,N,1,2,2,2,155.3,51.2
19-01700,75,2,1,0,2,0,6,1,1,3292.0,N,N,5,107000.0,2,121,N,2,1,2,2,155.3,153.60000000000002
19-01700,10,1,N,0,1,2,4,1,1,3292.0,N,N,3,69000.0,N,312,N,2,2,2,2,53.1,51.2
19-01700,22,1,6,0,1,0,5,1,1,3292.0,7690,10,7,0.0,1,501,N,2,2,2,2,155.3,153.60000000000002
13-04600,59,2,4,0,2,N,N,2,0,3292.0,N,N,5,54100.0,3,N,N,1,1,2,2,53.1,51.2
36-03710,41,1,2,0,3,2,4,1,2,55708.0,770,3,4,N,8,38,N,2,2,2,2,257.5,256.0
30-00600,50,2,1,0,1,0,2,1,1,3292.0,7380,10,9,2100.0,7,204,N,2,2,2,2,53.1,51.2
17-03529,27,2,6,0,2,3,5,1,1,16396.0,6570,8,9,52000.0,6,501,N,2,2,2,2,53.1,51.2
06-08507,37,2,1,0,6,2,4,1,1,3292.0,7860,11,12,3600.0,1,501,N,2,2,2,2,53.1,51.2
24-01004,25,1,6,0,1,0,4,1,2,3292.0,8090,12,5,N,2,311,N,2,2,2,2,53.1,51.2
36-04010,70,2,5,0,2,N,N,2,0,49156.0,N,N,5,40000.0,2,N,N,2,1,2,2,53.1,51.2
30-00600,79,1,3,0,1,0,N,1,1,3292.0,N,N,3,50000.0,4,487,N,2,1,1,2,53.1,51.2
19-01700,29,1,1,0,1,0,2,1,2,3292.0,770,3,9,670.0,9,10,N,2,2,2,2,155.3,153.60000000000002
24-01004,86,1,1,0,6,1,3,1,1,3292.0,6870,9,12,8000.0,9,344,N,2,2,2,2,53.1,51.2
38-00100,52,2,1,0,1,0,4,1,1,3292.0,7390,10,7,215000.0,2,297,6,2,2,2,2,53.1,51.2
24-01004,11,2,2,0,2,0,3,1,1,3292.0,8680,14,7,263000.0,5,501,N,2,2,2,2,155.3,51.2
08-00803,16,2,6,1,1,3,5,1,2,3292.0,8590,14,4,24000.0,1,73,N,2,2,2,2,53.1,51.2
13-04600,93,2,3,0,6,0,N,1,1,3292.0,6991,9,9,571000.0,9,501,N,2,2,2,2,155.3,153.60000000000002
24-01004,56,1,1,0,1,0,2,1,1,3292.0,5391,4,10,175000.0,9,325,N,2,2,2,2,53.1,51.2
13-04600,59,2,6,0,2,N,N,3,0,3292.0,N,N,7,25000.0,3,N,N,2,2,2,2,53.1,51.2
08-00803,29,1,6,0,1,9,N,1,2,3292.0,4870,6,7,N,5,63,N,2,2,2,2,53.1,51.2
32-00405,20,2,6,0,1,0,N,1,2,9844.0,1070,6,5,20800.0,3,194,N,2,2,2,2,53.1,153.60000000000002
30-00600,66,2,1,0,1,0,2,1,1,3292.0,7480,10,9,N,6,400,N,2,1,1,2,257.5,51.2
32-00405,21,1,6,4,8,0,3,1,2,9844.0,7390,10,4,34300.0,0,247,N,2,2,2,2,155.3,51.2
38-00100,10,2,N,0,1,2,3,1,1,3292.0,N,N,3,85000.0,N,181,N,2,2,2,2,53.1,51.2
38-00100,56,1,1,0,1,0,2,1,1,3292.0,N,N,3,N,1,501,N,2,2,2,2,53.1,51.2
13-04600,57,2,4,0,2,0,N,1,2,3292.0,7870,11,7,60030.0,3,192,N,2,1,2,2,155.3,153.60000000000002
30-00600,29,2,6,0,1,0,N,1,2,3292.0,6380,7,9,N,5,136,N,2,2,2,2,53.1,51.2
19-01700,14,1,N,0,1,2,3,1,1,3292.0,N,N,3,1100.0,N,206,N,2,2,2,2,257.5,256.0
32-00405,18,2,6,1,8,1,4,1,2,9844.0,N,N,4,3500.0,0,106,N,2,2,2,2,155.3,153.60000000000002
51-51255,71,2,1,0,1,0,2,1,1,9844.0,6870,9,9,0.0,8,305,N,2,2,2,2,53.1,51.2
28-01100,56,2,6,0,2,0,N,1,2,3292.0,7280,10,3,0.0,6,58,N,2,2,2,2,53.1,51.2
30-00600,67,2,1,0,1,0,2,1,1,3292.0,9190,15,5,7200.0,4,239,N,2,2,2,2,53.1,51.2
17-03529,21,2,6,0,2,0,N,1,2,16396.0,7870,11,7,568900.0,1,99,N,2,2,2,2,53.1,51.2
06-07502,20,1,6,0,1,0,N,1,2,36052.0,7670,10,7,6400.0,3,501,N,2,2,2,2,155.3,153.60000000000002
19-01700,71,2,1,0,6,0,2,1,1,3292.0,3390,10,10,150000.0,8,501,N,2,2,2,2,155.3,153.60000000000002
30-00600,71,2,4,0,1,0,N,1,2,3292.0,7870,11,9,40000.0,6,26,N,2,2,2,2,53.1,51.2
38-00100,61,1,1,0,1,1,2,1,1,3292.0,1270,4,10,569800.0,7,307,N,2,2,2,2,53.1,51.2
24-01004,51,2,1,0,1,1,3,1,1,3292.0,N,N,10,N,2,0,N,2,2,2,2,53.1,51.2
24-01004,26,1,1,0,6,2,4,1,1,3292.0,7460,10,12,20900.0,6,501,N,2,2,2,2,53.1,51.2
17-03529,25,1,6,0,2,0,N,1,2,16396.0,6680,8,9,70000.0,3,68,N,2,2,2,2,155.3,153.60000000000002
32-00405,15,1,6,1,8,1,5,1,2,9844.0,N,N,3,N,0,501,N,2,2,2,2,155.3,153.60000000000002
36-04010,5,1,6,4,8,0,6,1,1,49156.0,N,N,8,65000.0,4,501,N,2,1,2,2,53.1,51.2
36-04010,42,2,4,0,2,3,5,1,2,49156.0,N,N,3,28000.0,0,76,N,2,2,2,2,53.1,51.2
01-01301,65,2,1,0,1,0,2,1,1,3292.0,8191,12,7,51100.0,4,501,N,2,2,2,2,53.1,51.2
36-04010,43,2,6,0,2,0,3,1,1,49156.0,8170,12,10,N,5,501,N,2,2,2,2,53.1,51.2
30-00600,76,1,5,0,1,0,N,1,2,3292.0,5070,6,7,26000.0,3,501,N,2,2,2,1,53.1,51.2
19-01700,2,2,N,0,1,2,6,1,1,3292.0,N,N,N,83400.0,N,501,N,N,N,2,2,155.3,153.60000000000002
17-03531,63,1,6,0,2,0,N,1,2,9844.0,8770,15,3,N,0,228,N,1,2,2,2,53.1,51.2
30-00600,67,2,3,0,1,0,2,1,1,3292.0,6890,9,8,82000.0,9,163,N,2,2,2,2,53.1,51.2
17-03531,27,2,6,0,2,1,6,1,1,9844.0,N,N,5,21000.0,0,166,N,2,2,2,2,359.7,51.2
29-01901,57,1,1,0,1,0,3,1,1,3292.0,770,3,6,26000.0,4,147,N,2,2,2,2,53.1,51.2
24-01004,54,1,4,2,1,0,N,1,2,3292.0,7270,10,9,29700.0,9,465,N,2,2,2,2,53.1,51.2
17-03529,65,2,6,0,2,0,N,1,2,16396.0,8180,12,5,56420.0,4,434,N,1,1,1,2,53.1,51.2
24-01004,30,1,6,0,1,2,5,1,1,3292.0,7290,10,9,6000.0,7,501,N,2,2,2,2,53.1,51.2
51-51255,48,1,1,4,1,2,5,1,1,9844.0,180,0,8,30000.0,3,501,N,2,2,2,2,53.1,51.2
17-03531,30,2,6,0,2,1,4,1,2,9844.0,9160,15,5,50000.0,2,454,N,2,2,2,2,155.3,153.60000000000002
17-03529,67,1,4,0,2,0,N,1,1,16396.0,6290,7,5,680.0,8,501,N,2,2,2,2,53.1,51.2
01-01301,65,1,1,0,2,2,5,1,1,3292.0,7890,11,10,79100.0,8,501,N,2,2,2,2,53.1,153.60000000000002
01-01301,35,2,6,0,2,0,N,1,1,3292.0,4971,6,4,53000.0,6,207,N,2,2,2,1,53.1,51.2
17-03529,34,1,6,0,2,0,2,1,2,16396.0,7460,10,7,62770.0,3,305,N,2,2,2,2,53.1,51.2
51-51255,67,2,6,0,2,0,2,1,1,9844.0,8990,15,7,200000.0,1,431,N,2,2,2,2,53.1,51.2
36-04010,23,2,6,4,1,0,N,1,2,49156.0,8170,12,9,0.0,6,501,N,2,2,2,2,155.3,153.60000000000002
24-01004,3,2,N,0,1,2,3,1,1,3292.0,N,N,1,47000.0,N,248,N,N,N,2,2,155.3,51.2
30-00600,75,1,6,0,1,0,N,1,2,3292.0,7580,10,11,37000.0,3,135,N,2,1,2,2,53.1,51.2
26-02702,74,2,1,0,1,1,11,1,1,3292.0,N,N,4,0.0,1,501,N,2,2,2,2,53.1,51.2
28-01100,25,1,1,0,1,4,6,1,1,3292.0,N,N,7,0.0,0,219,N,2,2,2,2,155.3,153.60000000000002
06-08507,37,2,1,0,1,0,4,1,1,3292.0,9370,16,12,342000.0,9,501,N,2,2,2,2,53.1,51.2
17-03529,70,2,4,0,1,0,N,1,1,16396.0,7280,10,9,17300.0,6,501,N,2,2,2,2,53.1,51.2
24-01004,65,2,4,0,1,3,5,1,1,3292.0,N,N,7,17700.0,1,421,N,2,1,2,2,53.1,51.2
24-01004,24,1,1,0,1,0,3,1,1,3292.0,7970,12,9,N,7,128,N,2,2,2,2,53.1,51.2
51-01301,44,2,6,4,1,0,4,1,2,9844.0,7490,13,5,95100.0,3,22,N,1,2,2,2,53.1,51.2
51-51255,68,1,1,0,1,0,2,1,1,9844.0,7870,11,10,7800.0,6,501,N,2,2,2,2,155.3,153.60000000000002
13-04600,55,1,4,0,2,0,2,1,2,3292.0,6170,7,4,300000.0,5,501,N,2,2,2,2,155.3,51.2
17-03529,15,2,6,0,9,3,4,1,2,16396.0,N,N,4,54000.0,2,348,N,2,2,2,2,53.1,51.2
24-01004,6,2,N,0,1,3,5,1,1,3292.0,N,N,2,0.0,N,434,N,2,2,2,2,53.1,51.2
51-01301,17,1,6,0,2,1,6,1,2,9844.0,N,N,4,1500.0,0,98,N,2,2,2,2,53.1,51.2
51-51255,13,1,N,0,1,2,5,1,1,9844.0,N,N,3,38000.0,N,131,N,2,2,2,2,53.1,51.2
30-00600,25,1,6,0,1,0,N,1,2,3292.0,490,1,5,75000.0,5,400,N,1,2,2,2,155.3,153.60000000000002
51-01301,76,2,3,0,1,0,N,1,1,9844.0,8270,12,10,56180.0,9,501,N,2,2,2,2,53.1,51.2
36-04010,17,2,6,4,8,0,5,1,1,49156.0,8170,12,5,0.0,4,501,N,2,2,2,2,53.1,51.2
06-07502,60,1,4,0,2,0,N,1,1,36052.0,6180,7,6,100900.0,2,501,N,2,1,2,2,53.1,51.2
28-01100,87,1,4,0,2,0,N,1,1,3292.0,7860,11,7,160500.0,7,0,N,2,2,2,2,53.1,51.2
28-01100,16,1,6,0,2,0,2,1,1,3292.0,6180,7,4,278000.0,3,501,N,2,2,2,2,53.1,51.2
32-00405,58,2,1,1,8,2,3,1,2,9844.0,N,N,3,7200.0,5,194,N,2,1,2,2,53.1,51.2
38-00100,88,2,3,0,1,0,2,1,1,3292.0,N,N,1,N,2,501,N,1,1,2,2,53.1,51.2
08-00803,17,1,6,0,1,3,4,1,1,3292.0,N,N,4,571000.0,0,501,N,2,2,2,2,53.1,51.2
06-08507,31,2,1,0,6,2,4,1,1,3292.0,7860,11,9,0.0,6,501,N,2,2,2,2,53.1,51.2
32-00405,55,1,1,1,8,3,4,1,1,9844.0,8564,14,5,175000.0,3,168,N,2,2,2,2,53.1,51.2
36-03710,40,1,2,0,2,0,3,1,2,55708.0,9470,16,6,N,8,258,N,2,2,2,2,257.5,256.0
24-01004,94,2,1,4,1,0,2,1,1,3292.0,7470,10,7,6000.0,4,320,N,2,2,2,2,53.1,51.2
51-51255,37,2,4,0,1,0,N,1,2,9844.0,8680,14,9,6500.0,6,84,N,2,2,2,2,155.3,51.2
08-00803,33,2,6,0,1,0,N,1,2,3292.0,8570,14,7,10000.0,6,344,N,2,2,2,2,359.7,460.8
01-01301,0,2,N,0,2,0,2,1,1,3292.0,N,N,N,198100.0,N,296,N,N,N,2,2,53.1,51.2
38-00100,70,2,1,0,1,0,4,1,1,3292.0,6695,8,9,8600.0,5,121,N,2,2,2,2,53.1,51.2
38-00100,21,2,6,0,1,0,N,1,1,3292.0,N,N,5,418000.0,3,428,N,2,2,2,2,155.3,51.2
36-04010,88,2,3,0,2,0,4,1,1,49156.0,N,N,5,441500.0,4,214,N,2,1,2,2,155.3,153.60000000000002
19-01700,18,1,6,0,1,N,N,3,0,3292.0,N,N,5,4000.0,1,N,N,2,2,2,2,53.1,51.2
19-01700,48,2,1,0,1,0,2,1,1,3292.0,8191,12,9,28000.0,6,501,N,2,2,2,2,53.1,51.2
30-00600,68,1,1,0,1,0,2,1,1,3292.0,180,0,5,34000.0,4,74,N,2,2,2,2,53.1,51.2
06-07502,29,2,6,0,6,0,N,1,2,36052.0,N,N,9,N,0,501,N,2,2,2,2,53.1,51.2
29-01901,1,1,N,0,1,1,2,1,2,3292.0,N,N,N,0.0,N,458,N,N,N,2,2,257.5,256.0
24-01004,74,1,1,0,1,0,2,1,1,3292.0,9590,16,10,181000.0,8,75,N,2,2,2,2,53.1,51.2
36-03710,35,2,1,4,8,0,2,1,2,55708.0,770,3,5,4500.0,8,111,N,2,2,2,2,155.3,153.60000000000002
29-01901,42,2,4,0,1,0,N,1,1,3292.0,9170,15,8,3700.0,5,501,N,2,2,2,2,155.3,153.60000000000002
24-01004,72,2,1,0,1,0,2,1,1,3292.0,7470,12,12,571000.0,9,501,N,2,2,2,2,53.1,51.2
40-00200,50,2,1,0,3,4,5,1,1,3292.0,9480,16,8,110000.0,9,501,N,2,2,2,2,53.1,51.2
38-00100,45,1,4,0,1,0,N,1,2,3292.0,7690,10,7,12000.0,6,93,N,2,2,2,2,53.1,51.2
40-00200,47,2,1,0,3,0,2,1,1,3292.0,8370,13,7,180000.0,1,501,N,2,2,2,2,155.3,51.2
06-08507,62,1,4,0,6,2,4,1,1,3292.0,6970,9,9,N,5,247,N,2,2,2,2,53.1,51.2
38-00100,63,2,1,0,1,0,2,1,1,3292.0,4195,0,7,N,6,501,N,2,2,2,2,53.1,51.2
26-02702,42,2,1,0,9,2,4,1,1,3292.0,N,N,9,12000.0,0,501,N,2,2,2,2,53.1,51.2
08-00803,73,2,3,0,1,0,N,1,2,3292.0,7690,10,9,45600.0,7,501,N,2,1,2,2,53.1,51.2
29-01901,82,2,3,0,6,0,N,1,2,3292.0,8680,14,5,8100.0,4,0,N,2,2,2,2,53.1,51.2
28-01100,50,2,1,2,2,0,2,1,1,9844.0,7470,10,7,9600.0,7,501,N,2,2,2,2,53.1,153.60000000000002
38-00100,23,1,6,0,9,0,2,1,1,3292.0,8564,14,7,16800.0,3,501,N,2,2,2,2,768.5,51.2
06-08507,65,1,1,2,1,0,2,1,1,3292.0,9380,16,10,6000.0,8,266,N,2,2,2,2,53.1,51.2
19-01700,41,1,6,0,2,0,3,1,2,3292.0,8660,14,7,83000.0,2,111,N,2,2,2,2,461.9,460.8
17-03529,53,2,4,0,2,0,N,1,2,16396.0,N,N,5,15000.0,3,256,N,2,2,2,2,53.1,51.2
19-01700,7,1,N,0,1,3,6,1,1,3292.0,N,N,3,N,N,131,N,2,2,2,2,155.3,153.60000000000002
08-00803,18,1,6,0,1,1,3,1,1,3292.0,170,0,7,N,5,501,N,2,2,2,2,53.1,51.2
32-00405,60,2,3,0,1,0,2,1,1,9844.0,6490,9,4,0.0,2,150,N,1,1,1,1,53.1,51.2
40-00200,61,2,1,0,1,0,2,1,1,3292.0,7860,11,7,N,4,501,N,2,2,2,2,155.3,51.2
19-01700,81,2,3,0,1,0,2,1,1,3292.0,N,N,5,54000.0,2,501,N,2,2,2,2,155.3,153.60000000000002
32-00405,69,2,3,1,1,0,N,1,1,9844.0,N,N,6,522000.0,2,501,N,2,2,2,2,53.1,51.2
01-01301,19,2,6,0,3,N,N,3,0,3292.0,N,N,7,67150.0,0,N,N,2,2,2,2,53.1,51.2
08-00803,14,1,N,0,1,3,4,1,1,3292.0,N,N,3,108500.0,N,435,N,2,2,2,2,53.1,51.2
51-51255,68,2,1,0,1,0,2,1,2,9844.0,8680,14,7,N,3,501,N,2,2,2,2,155.3,153.60000000000002
32-00405,19,2,6,0,1,2,3,1,1,9844.0,4971,6,6,100000.0,1,501,N,2,2,2,2,53.1,51.2
36-04010,77,2,3,0,2,0,2,1,1,49156.0,N,N,5,8000.0,1,341,N,1,1,1,1,53.1,153.60000000000002
26-02702,19,1,6,0,2,1,4,1,1,3292.0,8660,14,7,15600.0,2,501,N,2,2,2,2,53.1,51.2
06-08507,16,2,6,0,6,1,3,1,1,3292.0,N,N,4,119000.0,0,68,N,1,2,2,2,53.1,51.2
30-00600,74,2,1,0,1,0,2,1,1,3292.0,7860,11,9,N,4,144,N,2,2,2,2,155.3,153.60000000000002
24-01004,30,2,6,0,6,3,5,1,1,3292.0,N,N,7,2000.0,0,83,N,2,2,2,2,53.1,51.2
08-00803,67,2,4,0,1,0,2,1,1,3292.0,4972,6,10,6000.0,9,501,N,2,2,2,2,53.1,51.2
01-01301,68,1,1,0,2,0,2,1,1,3292.0,9920,18,7,16000.0,2,458,N,2,1,2,2,461.9,768.0
08-00803,20,2,6,0,5,0,6,1,1,3292.0,1070,6,7,3500.0,5,428,N,2,2,2,2,53.1,51.2
06-08507,22,1,6,3,1,2,4,1,2,9844.0,8680,14,5,80000.0,8,501,N,2,2,2,2,359.7,460.8
51-01301,56,2,6,0,1,0,N,1,2,9844.0,9170,15,10,16800.0,7,263,N,2,2,2,2,53.1,51.2
24-01004,43,2,1,4,1,0,4,1,1,3292.0,8680,14,9,95000.0,2,119,N,2,2,2,2,53.1,51.2
06-08507,54,1,1,0,6,2,4,1,1,3292.0,7290,10,10,N,9,501,N,2,2,2,2,53.1,51.2
36-03710,6,1,N,0,3,1,2,1,2,55708.0,N,N,3,54000.0,N,269,N,2,2,2,2,155.3,153.60000000000002
17-03529,66,1,1,0,1,0,2,1,1,16396.0,770,3,6,0.0,8,501,N,2,2,2,2,53.1,51.2
06-08507,57,2,3,0,1,0,3,1,1,3292.0,8680,14,10,735000.0,3,144,N,2,2,2,2,53.1,153.60000000000002
38-00100,44,2,6,0,1,0,3,1,1,3292.0,3080,14,5,39000.0,5,315,N,2,2,2,2,53.1,51.2
19-01700,22,1,6,0,1,0,N,1,2,3292.0,8090,12,9,84000.0,6,0,6,2,2,2,2,155.3,256.0
19-01700,30,1,6,0,1,0,N,1,1,3292.0,180,0,7,45000.0,5,354,N,2,2,2,2,155.3,51.2
19-01700,36,1,6,0,1,0,N,1,1,3292.0,8680,14,9,22940.0,1,154,N,2,2,2,2,53.1,51.2
17-03529,17,1,6,0,6,3,5,1,1,16396.0,2290,7,4,5000.0,0,456,N,2,2,2,2,53.1,51.2
38-00100,23,1,6,0,1,0,2,1,2,3292.0,8170,6,5,68000.0,4,378,N,2,2,2,2,53.1,51.2
32-00405,45,2,1,0,1,2,3,1,1,9844.0,N,N,4,70000.0,4,377,N,2,2,2,2,53.1,51.2
28-01100,10,2,N,0,1,6,7,1,1,3292.0,N,N,3,34000.0,N,501,N,2,2,2,2,53.1,51.2
30-00600,59,2,6,0,1,0,N,1,1,3292.0,7860,11,10,15600.0,7,501,N,2,2,2,2,53.1,51.2
38-00100,39,1,1,0,1,0,2,1,1,3292.0,N,N,9,80000.0,9,501,N,2,2,2,2,53.1,51.2
13-04600,18,1,6,0,2,N,N,3,0,3292.0,N,N,7,36000.0,0,N,N,2,2,2,2,53.1,51.2
38-00100,6,1,N,0,9,2,6,1,1,3292.0,N,N,2,N,N,N,N,2,2,2,2,155.3,256.0
30-00600,51,1,1,0,1,0,2,1,1,3292.0,N,N,8,N,4,501,N,2,1,2,2,53.1,51.2
06-08507,37,1,1,0,1,1,2,1,1,3292.0,7580,10,11,97000.0,9,108,N,2,2,2,2,155.3,153.60000000000002
17-03529,57,1,6,4,8,1,3,1,1,16396.0,5180,6,8,13000.0,5,501,N,2,2,2,2,564.0999999999999,460.8
06-08507,73,1,1,0,1,0,2,1,1,3292.0,9370,16,12,N,6,501,N,2,2,2,2,53.1,51.2
51-51255,67,2,6,0,6,0,N,1,1,9844.0,3990,4,10,51200.0,8,501,N,2,2,2,2,53.1,51.2
28-01100,32,1,1,0,1,0,3,1,1,3292.0,7970,12,11,12000.0,4,501,4,2,2,2,2,155.3,256.0
30-00600,7,2,N,0,1,0,2,1,1,3292.0,N,N,3,14200.0,N,74,N,2,2,2,2,53.1,51.2
32-00405,43,2,1,0,1,1,2,1,1,9844.0,N,N,9,9000.0,7,501,N,2,2,2,2,155.3,51.2
17-03531,47,2,5,0,2,1,3,1,2,9844.0,N,N,4,140000.0,3,131,N,2,2,2,2,53.1,51.2
17-03531,55,2,4,0,2,0,N,1,2,9844.0,8370,13,7,0.0,7,53,N,2,2,2,2,53.1,153.60000000000002
28-01100,26,2,6,0,2,0,3,1,2,3292.0,7280,10,9,8900.0,3,265,N,2,2,2,2,257.5,358.4
19-01700,20,1,6,0,1,0,N,1,2,3292.0,N,N,7,0.0,0,37,N,2,2,2,2,155.3,153.60000000000002
51-51255,67,1,1,0,1,1,5,1,1,9844.0,9190,15,11,125000.0,9,501,N,2,2,2,2,155.3,153.60000000000002
51-51255,56,2,4,0,1,0,N,1,1,9844.0,4795,10,9,145000.0,8,501,N,2,2,2,2,53.1,51.2
51-01301,6,2,N,0,1,0,2,1,1,9844.0,N,N,2,9200.0,N,501,N,2,2,2,2,257.5,256.0
06-08507,33,1,1,3,1,2,4,1,2,9844.0,N,N,4,20000.0,6,227,N,2,2,2,2,53.1,51.2
36-04010,60,1,1,0,2,0,2,1,1,49156.0,N,N,6,10000.0,5,0,N,2,1,2,2,53.1,51.2
17-03529,48,1,6,1,1,0,N,1,2,16396.0,7870,11,10,140000.0,9,0,N,2,2,2,2,155.3,153.60000000000002
06-07502,67,1,1,0,1,0,2,1,2,36052.0,770,3,4,59070.0,5,239,N,2,2,2,2,53.1,51.2
26-02702,7,1,N,0,1,2,4,1,2,3292.0,N,N,3,56000.0,N,13,N,2,2,2,2,359.7,358.4
17-03531,9,1,N,0,2,2,4,1,1,9844.0,N,N,3,153700.0,N,78,N,2,2,2,2,155.3,153.60000000000002
30-00600,64,2,6,0,1,0,N,1,2,3292.0,1990,4,7,192000.0,8,498,N,2,2,1,2,53.1,51.2
30-00600,33,2,1,0,1,3,5,1,1,3292.0,9480,16,7,73000.0,8,96,N,2,2,2,2,53.1,51.2
06-08507,75,2,1,0,6,3,5,1,1,3292.0,6570,8,10,0.0,7,392,N,2,2,2,2,53.1,51.2
30-00600,22,2,6,0,3,1,3,1,1,3292.0,8270,12,7,65000.0,1,501,N,2,2,2,2,359.7,358.4
51-51255,68,1,1,0,1,0,2,1,1,9844.0,6690,8,10,229800.0,9,501,N,2,2,2,2,53.1,51.2
38-00100,18,2,6,0,1,0,3,1,1,3292.0,7072,1,5,15000.0,6,501,N,2,2,2,2,53.1,51.2
08-00803,18,2,6,0,6,N,N,3,0,3292.0,N,N,7,52000.0,0,N,N,2,2,2,2,53.1,51.2
17-03531,73,1,5,0,2,1,7,1,1,9844.0,770,3,4,177500.0,6,501,N,2,2,2,2,53.1,51.2
51-01301,21,1,6,0,9,0,N,1,2,9844.0,7460,10,7,185000.0,8,68,N,2,2,1,2,53.1,51.2
32-00405,60,1,4,0,2,0,N,1,2,9844.0,N,N,9,10000.0,4,485,N,2,1,2,2,155.3,51.2
32-00405,26,2,6,1,8,0,5,1,2,9844.0,8290,12,5,90000.0,6,152,N,2,2,2,2,53.1,51.2
