PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
36-04010,64,2,1,0,2,0,4,1,1,50441.6,8270,12,9,95000.0,8,501,N,2,2,2,2,142,152
24-01004,79,2,6,0,1,0,N,1,1,4187.9,N,N,11,53000.0,6,438,N,2,2,2,2,55,56
38-00100,24,2,1,0,1,1,3,1,1,73.0,6970,9,9,410500.0,9,501,N,2,2,2,2,22,20
26-02702,19,2,6,0,1,N,N,3,0,4817.2,5170,6,7,5400.0,1,N,N,2,2,2,2,84,0
30-00600,74,2,1,0,1,0,2,1,1,16.3,N,N,9,10500.0,2,178,N,2,2,2,2,41,25
17-03529,61,2,6,0,2,0,N,1,2,15097.5,8470,13,10,103000.0,9,501,N,2,2,2,2,279,396
38-00100,62,2,1,0,1,0,2,1,1,73.0,8680,14,7,8000.0,1,286,N,2,2,2,2,45,45
36-03710,69,2,4,0,2,0,3,1,2,52864.7,7870,11,7,170000.0,9,501,N,2,2,2,2,79,79
40-00200,71,2,1,0,1,0,3,1,1,90.7,N,N,9,6200.0,2,349,N,2,1,2,2,131,147
24-01004,12,2,N,0,6,2,5,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,68,59
26-02702,25,2,6,0,1,0,N,1,2,4817.2,7460,10,10,12000.0,2,91,N,2,2,2,2,196,184
51-01301,45,2,1,1,1,1,3,1,2,11162.8,7970,12,8,72140.0,7,489,N,2,2,2,2,138,69
13-04600,48,2,1,0,1,2,4,1,1,3670.4,7870,11,9,15000.0,3,241,N,2,2,2,2,106,91
06-07502,73,2,6,0,1,0,N,1,2,33632.6,N,N,9,36000.0,5,274,N,2,2,2,2,89,89
26-02702,21,2,6,0,1,0,N,1,2,4817.2,8680,14,7,5200.0,1,39,N,2,2,2,2,369,342
01-01301,68,2,1,0,2,0,3,1,1,2731.2,N,N,5,7900.0,3,150,N,2,2,2,2,83,69
30-00600,56,2,1,0,1,0,2,1,1,16.3,7860,11,10,31200.0,5,218,N,2,2,2,2,12,11
17-03529,47,2,1,0,1,1,3,1,2,15097.5,7380,10,12,151500.0,9,501,N,2,2,2,2,99,100
32-00405,25,2,1,4,8,2,4,1,1,7990.5,8680,14,5,42000.0,6,211,N,2,2,2,2,29,33
06-08507,34,2,1,0,6,0,3,1,1,3305.1,7980,12,8,40000.0,6,394,N,2,2,2,2,72,72
51-01301,29,2,1,0,1,0,2,1,2,11162.8,9470,16,11,96300.0,8,501,N,2,2,2,2,87,86
06-07502,34,2,1,1,1,1,3,1,2,33632.6,6970,9,10,136000.0,9,501,N,2,2,2,2,67,71
06-07502,30,2,1,0,1,0,2,1,2,33632.6,6490,8,9,200000.0,9,501,N,2,2,2,2,163,164
38-00100,54,2,1,0,1,1,4,1,1,73.0,8270,12,8,54000.0,7,484,N,2,2,2,2,166,154
06-08507,29,2,6,0,6,0,2,1,1,3305.1,4795,6,10,176200.0,9,501,N,2,2,2,2,36,32
17-03529,60,2,3,0,2,0,2,1,2,15097.5,N,N,5,0.0,0,454,N,2,2,2,2,93,81
17-03529,26,2,6,0,2,0,N,1,1,15097.5,8191,12,9,54000.0,7,406,N,2,2,2,2,45,45
08-00803,47,2,1,4,1,0,2,1,1,3393.2,7290,10,11,50000.0,6,501,N,2,2,2,2,56,55
24-01004,5,2,N,0,6,1,3,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,80,121
24-01004,71,2,4,0,1,0,N,1,2,4187.9,7570,10,6,30000.0,5,233,N,2,2,2,2,63,63
17-03529,60,2,6,0,2,0,2,1,2,15097.5,N,N,8,40000.0,6,261,N,2,2,2,2,88,84
32-00405,21,2,6,3,1,0,3,1,1,7990.5,7290,10,7,12000.0,2,200,N,2,2,2,2,378,329
38-00100,65,2,1,0,1,0,2,1,1,73.0,7860,11,5,8600.0,2,194,N,2,2,2,2,43,25
29-01901,55,2,4,0,1,0,N,1,2,5434.8,7270,10,8,33000.0,5,249,N,2,2,2,2,53,54
06-07502,60,2,1,0,6,0,3,1,2,33632.6,8470,13,1,7500.0,2,291,N,2,2,2,2,45,50
01-01301,59,2,2,0,2,0,3,1,1,2731.2,8191,12,8,790.0,1,5,N,2,1,2,1,312,337
19-01700,53,2,4,1,8,0,2,1,1,3572.3,9370,16,5,79900.0,8,501,N,2,2,2,2,107,99
38-00100,21,2,6,0,1,0,N,1,2,73.0,8191,12,7,10000.0,2,75,N,2,2,2,2,39,38
29-01901,42,2,1,0,2,0,2,1,2,5434.8,7870,11,7,1500.0,1,112,N,2,2,2,2,112,103
36-04010,39,2,5,0,2,0,5,1,1,50441.6,8191,12,9,33200.0,5,199,N,2,2,2,2,52,77
29-01901,94,2,3,0,2,0,N,1,1,5434.8,N,N,10,16800.0,3,137,N,2,2,2,1,94,97
30-00600,21,2,6,0,3,3,4,1,2,16.3,8191,12,6,20700.0,4,77,N,2,2,2,2,86,72
24-01004,13,2,N,0,1,0,4,1,1,4187.9,N,N,3,N,N,65,N,2,2,2,2,76,148
24-01004,14,2,N,0,6,5,8,1,1,4187.9,N,N,3,N,N,199,N,2,2,2,2,370,423
08-00803,19,2,6,4,1,N,N,3,0,3393.2,7870,11,7,3500.0,1,N,N,2,2,2,2,91,0
13-04600,30,2,6,0,2,0,2,1,2,3670.4,7890,11,10,50000.0,7,444,N,2,2,2,2,42,42
08-00803,54,2,4,0,1,0,2,1,1,3393.2,7270,10,7,63500.0,8,473,N,2,2,2,2,59,60
29-01901,22,2,6,0,6,0,N,1,2,5434.8,7870,11,9,3000.0,1,22,N,2,2,2,2,133,139
01-01301,60,2,3,0,2,0,2,1,1,2731.2,7870,11,9,60000.0,8,305,N,2,2,2,2,57,56
06-07502,32,2,6,0,1,0,N,1,2,33632.6,9170,15,9,29000.0,4,221,N,2,2,2,2,65,57
38-00100,91,2,3,0,1,0,N,1,1,73.0,N,N,3,13500.0,2,111,N,2,2,2,2,25,26
30-00600,51,2,1,0,3,0,3,1,1,16.3,9470,16,4,12000.0,2,397,N,2,2,2,2,110,110
06-08507,81,2,3,0,1,0,N,1,2,3305.1,N,N,7,11500.0,2,95,N,2,2,2,2,204,204
24-01004,56,2,1,0,6,0,2,1,1,4187.9,7860,11,10,68000.0,7,501,N,2,2,2,2,63,62
51-51255,35,2,6,0,1,0,N,1,1,11224.3,7970,12,9,53000.0,6,400,N,2,2,2,2,139,64
38-00100,63,2,4,0,1,0,N,1,1,73.0,8980,15,1,15200.0,3,115,N,2,2,2,2,20,41
24-01004,24,2,1,0,6,0,2,1,2,4187.9,N,N,9,0.0,0,146,N,2,2,2,2,83,83
19-01700,34,2,6,4,1,3,4,1,1,3572.3,9290,15,4,30000.0,4,108,N,2,2,2,2,61,66
29-01901,60,2,1,0,2,0,2,1,1,5434.8,6991,9,7,47000.0,7,278,N,2,2,2,2,55,23
28-01100,74,2,4,0,2,0,2,1,2,2674.3,N,N,7,12900.0,3,399,N,2,1,2,2,30,29
13-04600,8,2,N,0,2,4,5,1,2,3670.4,N,N,3,N,N,24,N,2,2,2,2,303,358
13-04600,35,2,6,0,2,0,N,1,1,3670.4,770,3,4,13200.0,2,69,N,2,2,2,2,40,43
13-04600,8,2,N,1,1,2,5,1,2,3670.4,N,N,3,N,N,207,N,2,2,2,2,126,115
24-01004,65,2,1,0,1,0,2,1,1,4187.9,9590,16,11,2500.0,1,278,N,2,2,2,2,13,13
06-08507,48,2,1,0,6,2,4,1,1,3305.1,3365,4,10,150000.0,9,501,N,2,2,2,2,104,118
28-01100,64,2,6,0,1,0,N,1,1,2674.3,9160,15,10,32000.0,5,244,N,2,2,2,2,37,38
28-01100,25,2,1,0,2,0,2,1,2,2674.3,N,N,5,15000.0,4,276,N,2,2,2,2,338,269
38-00100,59,2,1,0,1,0,2,1,1,73.0,7860,11,7,11100.0,2,242,N,2,2,2,2,46,62
40-00200,55,2,4,1,1,0,2,1,1,90.7,7980,12,11,40000.0,7,343,N,2,2,2,2,230,155
30-00600,38,2,1,0,1,3,5,1,1,16.3,9290,15,9,20000.0,4,409,N,2,2,2,2,90,83
17-03531,62,2,3,0,2,0,2,1,2,11171.6,8680,14,8,0.0,0,241,N,2,2,2,2,488,367
17-03529,19,2,6,0,1,N,N,3,0,15097.5,N,N,7,0.0,0,N,N,2,2,2,2,28,0
51-01301,56,2,5,0,1,1,3,1,1,11162.8,7860,11,12,14100.0,3,82,N,2,2,2,2,92,78
29-01901,6,2,N,0,1,5,7,1,1,5434.8,N,N,2,N,N,501,N,2,2,2,2,102,86
08-00803,19,2,6,4,1,N,N,3,0,3393.2,7870,11,7,3500.0,1,N,N,2,2,2,2,81,0
30-00600,37,2,1,0,9,5,7,1,1,16.3,N,N,7,0.0,0,265,N,2,2,2,2,17,17
06-08507,48,2,1,0,6,1,3,1,1,3305.1,3960,4,10,125000.0,9,501,N,2,2,2,2,112,111
17-03529,72,2,4,0,2,0,N,1,1,15097.5,N,N,8,34100.0,5,280,N,2,1,2,2,38,44
06-08507,9,2,N,0,6,3,5,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,78,72
36-04010,22,2,6,0,2,2,8,1,2,50441.6,N,N,7,0.0,0,113,N,2,2,2,2,88,113
51-01301,62,2,6,1,3,0,3,1,2,11162.8,N,N,1,15600.0,2,126,N,2,2,2,1,61,61
06-07502,50,2,1,0,1,1,4,1,1,33632.6,5080,6,7,114000.0,9,501,N,2,2,2,2,74,60
08-00803,72,2,1,0,1,0,2,1,1,3393.2,N,N,10,9600.0,2,501,N,2,2,2,2,45,50
17-03529,22,2,2,0,2,0,6,1,2,15097.5,7290,10,7,19000.0,3,148,N,2,2,2,2,411,446
51-01301,22,2,4,0,1,0,2,1,2,11162.8,9170,15,10,25000.0,4,170,N,2,2,2,2,59,58
51-51255,44,2,5,4,1,6,10,1,1,7990.5,9170,15,4,50000.0,7,350,N,2,2,2,2,26,44
06-07502,83,2,4,0,1,0,N,1,2,33632.6,N,N,7,25000.0,4,203,N,2,2,2,2,246,251
06-08507,21,2,6,0,1,1,5,1,2,3305.1,7280,10,5,10600.0,2,123,N,2,2,2,2,53,66
17-03531,47,2,2,0,2,0,2,1,1,11171.6,3960,4,9,178000.0,9,501,N,2,2,2,2,108,82
13-04600,23,2,6,0,1,N,N,3,0,3670.4,6290,7,7,5200.0,2,N,N,2,1,2,2,83,0
06-08507,12,2,N,0,1,2,4,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,58,63
24-01004,40,2,1,0,6,1,3,1,2,4187.9,7460,10,9,50000.0,6,365,N,2,2,2,2,69,69
28-01100,11,2,N,0,2,5,7,1,2,2674.3,N,N,3,N,N,63,N,2,2,2,2,76,121
30-00600,36,2,1,0,1,2,4,1,1,16.3,7860,11,8,20700.0,4,303,N,2,2,2,2,12,8
08-00803,18,2,6,0,1,N,N,3,0,3393.2,5570,6,7,6000.0,1,N,N,2,2,2,2,57,0
32-00405,45,2,1,0,1,1,3,1,1,7990.5,9480,16,7,42100.0,6,501,N,2,2,2,2,71,59
38-00100,29,2,4,0,1,1,2,1,2,73.0,6170,7,8,28000.0,5,136,N,2,2,2,2,101,101
30-00600,48,2,1,0,1,0,2,1,1,16.3,6870,9,6,12000.0,3,339,N,2,2,2,2,39,61
06-08507,13,2,N,0,2,3,5,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,60,58
36-04010,41,2,6,0,2,0,3,1,1,50441.6,7580,10,7,8400.0,2,501,N,2,2,2,2,106,76
36-04010,39,2,1,0,2,2,4,1,1,50441.6,7860,11,9,64000.0,7,501,N,2,2,2,2,135,146
13-04600,73,2,3,0,2,0,N,1,1,3670.4,N,N,5,51200.0,7,422,N,2,2,2,2,52,54
13-04600,5,2,N,0,2,2,3,1,2,3670.4,N,N,1,N,N,0,N,2,2,2,2,450,441
40-00200,72,2,4,0,1,0,2,1,2,90.7,N,N,3,75000.0,9,501,N,2,2,2,1,71,72
38-00100,15,2,6,0,1,1,3,1,1,73.0,N,N,4,3600.0,1,144,N,2,2,2,2,22,31
29-01901,81,2,3,0,2,9,12,1,1,5434.8,N,N,3,14600.0,3,199,N,2,2,2,2,186,178
29-01901,57,2,5,0,2,0,4,1,2,5434.8,8170,12,5,12000.0,3,253,N,2,2,2,1,85,81
32-00405,23,2,6,1,1,1,4,1,2,7990.5,7690,10,7,30000.0,5,175,N,2,2,2,2,94,95
17-03529,22,2,6,0,2,0,2,1,2,15097.5,N,N,5,0.0,0,187,N,2,2,2,2,214,96
06-08507,62,2,1,0,1,0,3,1,1,3305.1,5391,6,9,17000.0,3,501,N,2,2,2,2,93,91
36-04010,82,2,3,0,2,0,N,1,2,50441.6,7860,11,5,30000.0,5,245,N,2,2,2,2,92,93
24-01004,12,2,N,2,2,3,4,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,189,213
29-01901,24,2,6,0,1,0,N,1,1,5434.8,7870,11,9,24000.0,4,75,N,2,2,2,2,61,63
08-00803,65,2,1,1,1,0,4,1,1,3393.2,7270,10,9,250000.0,9,501,N,2,2,2,2,151,154
30-00600,28,2,1,0,1,0,4,1,2,16.3,6180,7,8,52000.0,7,263,N,2,2,2,2,30,29
38-00100,37,2,4,0,1,0,3,1,1,73.0,6870,9,9,69000.0,8,501,N,2,2,2,2,24,24
24-01004,44,2,1,0,1,1,3,1,1,4187.9,8080,12,12,0.0,0,501,N,2,2,2,2,14,14
17-03529,25,2,6,0,1,0,N,1,1,15097.5,4980,6,9,115000.0,9,501,N,2,2,2,2,64,71
24-01004,36,2,1,0,1,0,2,1,1,4187.9,7860,11,9,8000.0,2,374,N,2,2,2,2,44,49
24-01004,80,2,4,0,2,0,N,1,2,4187.9,7890,11,9,17800.0,3,146,N,2,2,2,2,50,49
38-00100,57,2,1,0,1,0,2,1,1,73.0,N,N,7,0.0,0,245,N,2,2,2,2,132,139
24-01004,24,2,6,0,1,0,N,1,2,4187.9,N,N,9,0.0,0,0,N,2,2,2,2,105,74
29-01901,19,2,6,0,6,N,N,3,0,5434.8,7870,11,7,0.0,1,N,N,2,2,2,2,72,0
06-08507,9,2,N,0,1,2,4,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,101,135
36-03710,44,2,6,0,2,3,4,1,2,52864.7,7071,9,9,42000.0,6,501,N,2,2,2,2,455,498
01-01301,18,2,6,0,1,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,76,0
13-04600,19,2,6,0,1,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,117,0
06-08507,10,2,N,0,9,0,3,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,192,123
38-00100,37,2,1,0,1,2,5,1,1,73.0,180,0,10,58000.0,7,501,N,2,2,2,2,25,26
40-00200,48,2,1,0,3,1,3,1,1,90.7,7980,12,5,0.0,0,2,N,2,2,2,2,65,64
08-00803,20,2,6,0,1,N,N,3,0,3393.2,6470,8,7,700.0,1,N,N,2,2,2,2,67,0
36-04010,31,2,2,0,9,0,4,1,1,50441.6,8180,12,9,94000.0,8,501,N,2,2,2,2,80,81
36-04010,9,2,N,0,2,2,5,1,2,50441.6,N,N,3,N,N,408,N,2,2,2,2,71,68
30-00600,55,2,4,0,1,0,2,1,1,16.3,7860,11,12,11200.0,2,78,N,2,2,2,2,60,61
08-00803,66,2,1,0,1,0,2,1,1,3393.2,7980,12,9,147700.0,9,501,N,2,2,2,2,71,71
29-01901,72,2,3,0,2,0,N,1,1,5434.8,9470,16,7,21000.0,4,152,N,2,1,2,2,59,60
28-01100,58,2,1,0,2,0,3,1,1,2674.3,9370,16,5,29400.0,5,501,N,2,1,2,2,261,265
32-00405,8,2,N,0,3,2,4,1,1,7990.5,N,N,3,N,N,154,N,2,2,2,2,108,114
36-04010,42,2,1,0,2,1,4,1,1,50441.6,8270,12,11,145000.0,9,501,N,2,2,2,2,103,97
06-08507,58,2,6,0,1,0,N,1,2,3305.1,N,N,7,63600.0,7,483,N,2,2,2,2,339,73
17-03529,67,2,6,0,1,0,N,1,1,15097.5,8590,14,9,2000.0,1,16,N,2,2,2,2,25,25
06-08507,60,2,4,0,1,0,2,1,1,3305.1,4770,6,9,41000.0,6,439,N,2,2,2,2,40,42
51-51255,45,2,1,0,1,3,5,1,1,11224.3,8590,14,10,13700.0,3,501,N,2,2,2,2,83,70
51-01301,42,2,1,4,8,2,4,1,2,11162.8,8680,14,9,15000.0,3,145,N,2,2,2,2,137,177
29-01901,15,2,6,0,1,1,2,1,1,5434.8,N,N,4,0.0,0,437,N,2,2,2,2,69,56
13-04600,48,2,1,0,2,0,5,1,2,3670.4,8660,14,7,10000.0,2,312,N,2,2,2,2,211,193
26-02702,72,2,6,0,1,0,N,1,1,4817.2,N,N,9,60400.0,8,495,N,2,2,2,2,273,290
51-51255,64,2,1,0,1,0,2,1,1,11224.3,6470,8,7,145000.0,9,501,N,2,2,2,2,212,220
06-08507,9,2,N,0,1,2,5,1,2,3305.1,N,N,3,N,N,501,N,2,2,2,2,94,84
29-01901,25,2,6,0,1,0,N,1,2,5434.8,7870,11,9,41000.0,6,306,N,2,2,2,2,93,118
06-07502,66,2,1,0,6,0,2,1,2,33632.6,N,N,4,980.0,1,152,N,2,2,2,2,290,280
51-51255,35,2,1,0,1,1,3,1,1,11224.3,3580,4,9,105000.0,8,501,N,2,2,2,2,79,79
01-01301,51,2,6,0,2,0,8,1,1,2731.2,N,N,7,9300.0,2,165,N,2,1,2,2,61,31
24-01004,16,2,6,4,1,1,3,1,1,4187.9,N,N,4,0.0,0,501,N,2,2,2,2,85,67
36-04010,71,2,1,0,2,0,4,1,1,50441.6,N,N,8,9600.0,2,163,N,2,2,2,2,105,76
06-08507,53,2,3,0,6,0,2,1,1,3305.1,1190,4,10,250000.0,9,501,N,2,2,2,2,91,92
38-00100,64,2,1,0,1,0,2,1,1,73.0,7690,10,5,32600.0,5,404,N,2,2,1,2,23,13
17-03529,5,2,N,0,1,2,3,1,2,15097.5,N,N,2,N,N,266,N,2,2,2,2,90,97
40-00200,25,2,6,0,1,0,N,1,2,90.7,4795,6,7,30000.0,4,227,N,2,2,2,2,66,117
26-02702,20,2,6,0,1,N,N,3,0,4817.2,4770,6,7,10100.0,2,N,N,2,2,2,2,96,0
38-00100,36,2,1,0,1,3,5,1,1,73.0,8680,14,5,0.0,0,24,N,2,2,2,2,23,23
29-01901,17,2,6,0,2,2,3,1,2,5434.8,N,N,4,0.0,0,6,N,2,2,2,2,227,187
08-00803,39,2,1,0,1,1,3,1,1,3393.2,6570,8,9,150000.0,9,501,N,2,2,2,2,57,57
19-01700,57,2,1,0,1,0,3,1,1,3572.3,8270,12,5,27700.0,4,425,N,2,2,2,2,72,94
24-01004,16,2,6,0,1,2,5,1,1,4187.9,7890,11,4,750.0,1,501,N,2,2,2,2,128,100
24-01004,16,2,6,0,1,3,5,1,1,4187.9,N,N,4,0.0,0,231,N,2,2,2,2,63,61
24-01004,41,2,1,0,1,2,4,1,1,4187.9,N,N,9,0.0,0,501,N,2,2,2,2,20,24
40-00200,8,2,N,0,1,3,5,1,1,90.7,N,N,3,N,N,501,N,2,2,2,2,438,193
36-04010,64,2,1,0,2,0,4,1,1,50441.6,8192,12,8,50000.0,6,501,N,2,2,2,2,53,51
06-08507,45,2,1,0,1,2,4,1,1,3305.1,5593,6,11,325000.0,9,501,N,2,2,2,2,54,53
24-01004,60,2,1,0,1,0,3,1,1,4187.9,7270,10,9,0.0,0,501,N,2,2,2,2,60,69
32-00405,20,2,6,1,1,1,3,1,1,7990.5,7590,10,4,22000.0,3,291,N,2,2,2,2,58,59
29-01901,79,2,3,0,2,0,3,1,1,5434.8,N,N,4,10000.0,2,501,N,2,2,2,2,87,64
17-03529,69,2,6,0,2,0,N,1,1,15097.5,7870,11,10,42000.0,6,344,N,2,1,2,2,45,45
40-00200,79,2,3,0,9,0,N,1,1,90.7,N,N,4,13200.0,3,111,N,2,1,2,2,37,39
36-03710,13,2,N,4,8,3,4,1,2,52864.7,N,N,3,N,N,69,N,2,2,2,2,209,159
06-08507,38,2,1,1,1,2,4,1,2,3305.1,8660,14,5,36900.0,5,427,N,2,2,2,2,84,108
17-03529,36,2,6,0,2,0,N,1,2,15097.5,7080,9,10,80000.0,8,501,N,2,2,2,2,123,120
51-51255,31,2,1,2,6,0,2,1,2,11224.3,7860,11,9,60000.0,7,501,N,2,2,2,2,105,100
51-51255,31,2,6,0,1,0,N,1,2,11224.3,9590,16,9,104000.0,8,501,N,2,2,2,2,140,135
38-00100,54,2,3,0,2,0,2,1,2,73.0,9290,15,10,58000.0,8,444,N,2,2,2,2,106,102
19-01700,26,2,6,0,1,0,3,1,1,3572.3,8680,14,9,5200.0,1,501,N,2,2,2,2,78,78
29-01901,36,2,6,0,1,0,N,1,2,5434.8,7080,9,5,29800.0,4,229,N,2,2,2,2,23,23
38-00100,68,2,1,0,1,0,2,1,1,73.0,7860,11,9,50000.0,6,501,N,2,2,2,2,108,108
24-01004,89,2,1,0,1,0,3,1,1,4187.9,N,N,7,278800.0,9,501,N,2,2,2,2,9,8
36-04010,65,2,1,0,2,0,2,1,1,50441.6,5190,6,5,20000.0,4,220,N,2,2,2,2,105,106
08-00803,40,2,1,0,1,0,2,1,1,3393.2,7870,11,12,85000.0,8,501,N,2,2,2,2,51,50
36-03710,75,2,3,2,1,0,2,1,2,52864.7,N,N,4,11500.0,2,234,N,2,2,2,2,49,35
51-51255,53,2,1,0,1,2,4,1,1,11224.3,7870,11,10,60000.0,7,501,N,2,2,2,2,67,79
28-01100,85,2,4,0,2,0,N,1,1,2674.3,9370,16,10,78400.0,8,501,N,2,2,2,2,102,101
38-00100,40,2,1,0,1,3,5,1,1,73.0,8191,12,8,60000.0,7,501,N,2,2,2,2,13,18
51-01301,75,2,6,0,2,N,N,2,0,11162.8,N,N,5,2500.0,1,N,N,2,2,2,2,37,0
29-01901,6,2,N,0,1,0,3,1,1,5434.8,N,N,3,N,N,320,N,2,1,1,2,122,207
32-00405,93,2,4,0,1,0,3,1,2,7990.5,N,N,6,10000.0,2,323,N,2,1,1,2,110,61
38-00100,29,2,1,0,1,3,5,1,1,73.0,8690,14,5,0.0,0,183,N,2,2,2,2,28,21
40-00200,12,2,N,0,9,2,4,1,1,90.7,N,N,3,N,N,147,N,2,2,2,2,352,295
24-01004,49,2,4,0,1,2,3,1,1,4187.9,5593,6,9,111000.0,8,501,N,2,2,2,2,42,42
06-08507,24,2,6,0,1,0,2,1,1,3305.1,3380,4,9,20350.0,4,238,N,2,2,2,2,106,106
06-08507,41,2,1,0,1,2,4,1,1,3305.1,7380,10,8,50000.0,6,501,N,2,2,2,2,45,46
40-00200,63,2,1,0,1,0,2,1,1,90.7,7860,11,5,23040.0,4,277,N,2,2,2,2,24,24
17-03529,23,2,6,0,1,0,N,1,1,15097.5,4770,6,7,24000.0,4,181,N,2,2,2,2,125,120
17-03529,44,2,6,0,2,0,2,1,2,15097.5,9170,15,5,0.0,0,124,N,2,2,2,2,171,166
17-03529,10,2,N,0,9,2,4,1,1,15097.5,N,N,3,N,N,501,N,2,2,2,2,73,48
28-01100,41,2,1,0,1,0,2,1,1,2674.3,290,0,9,36700.0,7,257,N,2,2,2,2,175,168
17-03529,57,2,1,0,2,0,6,1,2,15097.5,8680,14,4,22200.0,4,300,N,2,2,2,1,84,108
28-01100,13,2,N,0,2,0,2,1,1,2674.3,N,N,3,N,N,307,N,2,2,2,2,74,64
30-00600,53,2,1,0,1,0,3,1,1,16.3,8191,12,8,100000.0,9,501,N,2,2,2,2,13,19
28-01100,62,2,4,0,2,0,N,1,2,2674.3,N,N,5,11200.0,3,84,N,2,2,2,2,56,57
24-01004,5,2,N,0,6,1,3,1,2,4187.9,N,N,2,N,N,501,N,2,2,2,2,27,29
08-00803,18,2,6,0,1,N,N,3,0,3393.2,1190,4,7,6500.0,1,N,N,2,2,2,2,57,0
17-03529,60,2,1,0,2,0,2,1,1,15097.5,6070,7,7,68600.0,8,501,N,2,2,2,2,73,75
36-03710,60,2,4,2,8,0,N,1,1,52864.7,8191,12,7,64000.0,7,484,N,2,2,2,2,61,72
06-07502,49,2,6,0,9,0,N,1,1,33632.6,7860,11,10,58000.0,6,439,N,2,2,2,2,69,69
28-01100,21,2,6,0,6,N,N,3,0,2674.3,N,N,7,0.0,0,N,N,2,2,2,2,27,0
17-03531,13,2,N,0,2,2,5,1,2,11171.6,N,N,3,N,N,162,N,2,2,2,2,209,206
40-00200,16,2,6,1,1,3,6,1,2,90.7,N,N,4,0.0,0,301,N,2,2,2,2,23,28
32-00405,5,2,N,1,1,2,3,1,2,7990.5,N,N,1,N,N,78,N,2,2,2,2,45,44
36-03710,36,2,6,2,1,0,2,1,2,52864.7,N,N,6,3900.0,1,261,N,2,2,2,2,122,124
01-01301,33,2,6,0,2,2,5,1,1,2731.2,4870,6,5,0.0,0,97,N,2,2,2,2,168,103
28-01100,40,2,1,0,2,0,2,1,1,2674.3,7860,11,8,14000.0,3,92,N,2,2,2,2,54,58
51-01301,75,2,1,0,2,0,2,1,1,11162.8,N,N,5,13000.0,3,374,N,2,2,2,2,83,80
30-00600,65,2,1,0,1,0,2,1,1,16.3,8470,13,7,12800.0,3,392,N,2,2,2,2,12,14
17-03531,60,2,4,0,2,0,2,1,2,11171.6,N,N,4,12700.0,2,97,N,2,2,2,2,52,51
29-01901,76,2,3,0,2,0,2,1,1,5434.8,N,N,6,44700.0,6,269,N,2,2,2,2,56,46
24-01004,69,2,6,0,1,0,N,1,1,4187.9,6992,9,11,451000.0,9,501,N,2,2,2,2,106,105
51-51255,20,2,1,0,1,1,7,1,2,11224.3,6380,7,7,19000.0,2,501,N,2,2,2,2,581,591
08-00803,62,2,1,0,1,1,3,1,1,3393.2,5391,6,7,4.0,1,501,N,2,2,2,2,223,217
06-07502,5,2,N,0,9,1,3,1,2,33632.6,N,N,2,N,N,482,N,2,2,2,2,347,356
30-00600,59,2,1,0,1,0,2,1,1,16.3,N,N,9,0.0,0,501,N,2,2,2,2,40,44
38-00100,38,2,4,0,3,0,2,1,1,73.0,9390,16,10,80000.0,9,501,N,2,2,2,2,145,145
32-00405,50,2,1,0,2,0,2,1,1,7990.5,8191,12,6,29500.0,5,190,N,2,2,2,2,192,192
29-01901,70,2,1,0,1,0,2,1,1,5434.8,N,N,10,16500.0,3,501,N,2,2,2,2,66,80
08-00803,61,2,1,0,1,0,2,1,1,3393.2,8191,12,8,0.0,0,501,N,2,2,2,2,88,89
01-01301,7,2,N,0,2,3,4,1,2,2731.2,N,N,3,N,N,116,N,2,2,2,2,171,188
36-04010,61,2,1,0,2,0,2,1,1,50441.6,7860,11,10,102000.0,9,501,N,2,2,2,2,60,64
30-00600,15,2,6,0,1,1,4,1,1,16.3,N,N,3,0.0,0,329,N,2,2,2,2,54,62
51-51255,38,2,6,4,1,0,N,1,2,11224.3,9390,16,10,122000.0,9,501,N,2,2,2,2,116,116
32-00405,6,2,N,1,9,0,8,1,1,7990.5,N,N,2,N,N,194,N,2,2,2,2,61,47
24-01004,67,2,4,0,1,0,N,1,1,4187.9,N,N,7,9400.0,2,76,N,2,2,2,2,69,68
51-51255,63,2,1,0,2,0,3,1,1,11224.3,9370,16,7,24500.0,4,305,N,2,1,2,2,72,94
24-01004,10,2,N,1,1,3,5,1,1,4187.9,N,N,3,N,N,364,N,2,2,2,2,90,82
13-04600,56,2,1,0,2,0,2,1,1,3670.4,7690,10,4,27100.0,5,293,N,2,2,2,2,59,46
28-01100,37,2,6,0,2,0,4,1,1,2674.3,6870,9,7,0.0,0,28,N,2,1,2,2,151,174
