PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
32-00405,20,2,6,0,1,0,N,1,2,7990.5,7390,10,7,13000,2,98,N,2,2,2,2,71,58
08-00803,59,1,1,0,1,0,2,1,1,3393.2,4470,5,7,0,0,501,N,2,2,2,2,39,38
17-03531,76,1,1,0,2,0,2,1,1,11171.6,6180,7,7,25000,4,211,2,2,2,2,2,108,95
36-04010,16,2,6,0,2,3,5,1,2,50441.6,8680,14,4,1000,1,230,N,2,2,2,2,144,140
36-04010,12,1,N,0,2,0,3,1,2,50441.6,N,N,3,N,N,378,N,2,2,2,2,163,154
26-02702,59,2,1,0,9,0,3,1,2,4817.2,N,N,3,0,0,61,N,2,2,2,2,99,98
17-03529,33,2,2,0,1,0,N,1,2,15097.5,5570,6,7,9000,2,43,N,2,2,2,2,84,65
06-07502,54,1,2,0,6,0,N,1,2,33632.6,6190,7,9,26000,4,247,N,2,2,2,2,207,208
28-01100,76,2,2,0,1,0,N,1,1,2674.3,9570,16,10,49000,8,501,N,2,1,2,1,27,25
38-00100,38,2,1,0,1,3,7,1,1,73,8680,14,3,7200,1,84,N,2,2,2,2,33,35
30-00600,62,2,1,0,1,0,2,1,1,16.3,9490,16,7,35000,6,501,N,2,2,2,2,47,49
24-01004,64,2,1,0,2,1,11,1,1,4187.9,7860,11,8,21000,3,501,N,2,2,2,2,82,84
08-00803,59,1,1,0,1,0,2,1,1,3393.2,7380,10,9,175000,9,501,N,2,2,2,2,49,55
17-03531,30,1,6,0,2,1,3,1,2,11171.6,7680,10,7,38000,5,221,N,2,2,2,2,104,105
38-00100,17,2,6,0,6,4,7,1,2,73,8680,14,4,0,0,266,N,2,2,2,2,50,32
51-01301,64,2,1,0,1,0,2,1,1,11162.8,N,N,11,95000,8,501,N,2,2,2,2,52,54
24-01004,62,2,1,0,1,0,2,1,1,4187.9,N,N,12,120000,8,501,N,2,2,2,2,12,13
30-00600,30,2,1,0,1,2,4,1,2,16.3,4971,6,7,32000,5,183,N,2,2,2,2,300,182
51-51255,72,1,4,0,9,0,3,1,2,11224.3,N,N,1,0,0,257,N,2,2,2,2,111,110
36-03710,3,2,N,0,2,2,4,1,2,52864.7,N,N,2,N,N,241,N,N,N,2,2,213,179
24-01004,25,1,6,4,1,1,3,1,2,4187.9,8180,12,9,50400,6,256,N,2,2,2,2,91,118
06-08507,47,2,6,0,6,0,N,1,1,3305.1,7860,11,10,46000,7,347,N,2,2,2,2,59,61
51-51255,43,2,1,0,1,0,2,1,1,11224.3,6880,9,9,104000,8,501,N,2,2,2,2,36,37
17-03529,71,1,5,0,2,0,N,1,2,15097.5,N,N,11,78030,8,501,5,2,1,2,2,35,35
29-01901,25,2,6,0,8,0,N,1,2,5434.8,8680,14,9,13000,2,98,N,2,2,2,2,174,178
24-01004,38,1,1,0,1,1,3,1,1,4187.9,7390,10,10,120000,8,501,N,2,2,2,2,120,93
19-01700,20,1,6,0,1,0,5,1,1,3572.3,9920,18,7,0,0,0,N,2,2,2,2,178,157
17-03529,1,2,N,0,2,0,4,1,1,15097.5,N,N,N,N,N,501,N,N,N,2,2,167,91
30-00600,68,2,1,0,1,0,3,1,1,16.3,8270,12,7,19000,4,501,N,2,2,2,2,34,35
06-07502,23,1,6,0,6,0,N,1,2,33632.6,6991,9,8,30000,5,228,N,2,2,2,2,163,166
01-01301,37,2,6,0,1,N,N,3,0,2731.2,N,N,5,0,0,0,N,1,2,2,2,26,0
17-03531,26,1,6,0,2,0,5,1,1,11171.6,8563,14,9,33300,5,168,N,2,2,2,2,175,152
28-01100,21,1,6,0,6,N,N,3,0,2674.3,N,N,7,0,0,N,N,2,2,2,2,39,0
38-00100,14,1,N,0,1,2,4,1,1,73,N,N,3,N,N,237,N,2,2,2,2,26,18
51-51255,58,2,1,0,1,0,2,1,1,11224.3,8562,14,5,26100,4,297,N,2,2,2,2,47,49
38-00100,45,2,1,0,1,1,3,1,1,73,3960,4,9,34000,5,325,N,2,2,2,2,163,57
38-00100,61,2,3,0,1,0,N,1,1,73,7860,11,7,44700,6,389,N,2,2,2,2,20,19
36-03710,42,1,4,4,8,0,3,1,2,52864.7,8370,13,7,60000,7,453,N,2,2,2,2,311,308
30-00600,24,1,1,0,1,1,3,1,2,16.3,3390,4,5,6000,1,264,N,2,2,2,2,52,40
26-02702,27,1,6,0,1,0,N,1,2,4817.2,7380,10,9,39000,6,437,N,2,2,2,2,168,167
24-01004,27,1,1,0,1,0,2,1,2,4187.9,7390,10,9,38000,5,392,N,2,2,2,2,84,88
51-01301,11,2,N,0,6,2,4,1,1,11162.8,N,N,3,N,N,501,N,2,2,2,2,67,178
06-08507,69,1,1,0,6,0,2,1,1,3305.1,N,N,11,40000,5,501,N,2,2,2,2,86,88
01-01301,67,1,1,0,2,0,3,1,1,2731.2,N,N,9,36000,6,432,N,1,1,2,2,154,217
17-03531,18,2,6,0,2,0,6,1,1,11171.6,N,N,4,0,0,273,N,2,2,2,2,98,65
24-01004,72,2,4,3,1,0,N,1,1,4187.9,N,N,10,5000,2,75,N,2,2,2,2,118,116
24-01004,24,2,6,0,1,0,N,1,2,4187.9,7460,10,9,15000,3,114,N,2,2,2,2,111,111
17-03529,57,2,4,0,2,0,2,1,2,15097.5,N,N,5,13700,3,84,N,2,2,2,2,123,123
51-51255,44,2,6,0,1,0,N,1,1,11224.3,7870,11,10,152000,9,501,N,2,2,2,2,43,42
32-00405,33,2,6,0,2,1,7,1,2,7990.5,7860,11,7,17000,3,465,N,2,2,2,2,269,245
28-01100,27,2,4,0,2,0,10,1,2,2674.3,8370,13,7,190,1,166,N,2,2,2,2,212,112
26-02702,19,1,6,0,1,N,N,3,0,4817.2,8680,14,7,17500,3,N,N,2,2,2,2,92,0
51-51255,6,2,N,0,9,2,4,1,1,11224.3,N,N,2,N,N,501,N,2,2,2,2,72,67
17-03529,53,1,6,0,2,0,N,1,1,15097.5,6370,7,7,70000,8,501,N,2,2,2,2,61,59
06-07502,64,2,2,0,1,0,N,1,1,33632.6,7071,9,5,22980,4,173,N,2,2,2,2,138,134
30-00600,49,2,1,0,1,1,4,1,1,16.3,8090,12,10,49700,6,396,N,2,2,2,2,148,131
29-01901,5,2,N,0,2,5,7,1,1,5434.8,N,N,2,N,N,60,N,2,2,2,2,482,480
36-03710,22,2,6,1,8,2,4,1,2,52864.7,N,N,7,0,0,116,N,2,2,2,2,107,94
06-07502,28,2,1,0,1,0,2,1,2,33632.6,8680,14,9,110000,8,501,N,2,2,2,2,73,67
13-04600,80,1,1,0,2,0,2,1,1,3670.4,N,N,12,11600,2,139,N,2,2,2,2,36,51
51-51255,4,1,N,0,1,2,4,1,1,11224.3,N,N,2,N,N,501,N,N,N,2,2,104,120
19-01700,49,1,6,0,1,0,N,1,1,3572.3,N,N,4,0,0,0,N,2,1,1,2,147,147
13-04600,18,2,6,0,2,N,N,3,0,3670.4,N,N,7,0,0,N,N,2,2,2,2,33,0
06-07502,28,1,1,0,6,1,3,1,2,33632.6,5593,6,12,116000,9,490,N,2,2,2,2,97,96
26-02702,22,2,6,0,1,0,4,1,1,4817.2,N,N,9,0,0,501,N,2,2,2,2,102,84
51-01301,65,2,1,0,6,0,2,1,1,11162.8,7460,10,12,120000,8,501,N,2,2,2,2,21,21
19-01700,36,1,1,0,1,1,3,1,1,3572.3,7490,10,9,20000,3,182,N,2,2,2,2,67,56
06-08507,66,1,1,1,7,0,4,1,1,3305.1,7380,10,9,141000,9,501,N,2,2,2,2,118,148
17-03531,5,2,N,0,2,4,5,1,2,11171.6,N,N,2,N,N,133,N,1,2,2,2,66,74
32-00405,34,1,6,0,3,0,N,1,2,7990.5,7290,10,7,26400,4,206,N,2,2,2,2,50,62
38-00100,5,2,N,0,1,3,5,1,1,73,N,N,2,N,N,348,N,2,2,2,2,240,143
26-02702,94,2,3,0,1,0,N,1,2,4817.2,N,N,4,15400,4,218,N,2,1,2,2,79,77
06-07502,33,2,6,0,6,1,3,1,2,33632.6,7380,10,9,36000,5,297,N,2,2,2,2,96,101
06-08507,14,2,N,0,1,1,3,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,66,70
40-00200,73,2,1,0,1,0,2,1,1,90.7,N,N,4,6600,2,89,N,2,2,2,2,71,69
38-00100,16,2,6,0,6,3,5,1,1,73,7860,11,4,490,0,318,N,2,2,2,2,12,15
08-00803,25,1,6,0,1,0,N,1,2,3393.2,7870,11,9,4000,1,30,N,2,2,2,2,35,35
38-00100,4,2,N,0,1,2,4,1,2,73,N,N,2,N,N,193,N,N,N,2,2,158,253
51-51255,46,1,6,0,6,0,N,1,2,11224.3,7380,10,9,67000,7,501,N,2,2,2,2,149,152
40-00200,1,1,N,0,3,3,4,1,2,90.7,N,N,N,N,N,47,N,N,N,2,2,118,129
40-00200,34,1,1,0,1,3,5,1,1,90.7,9470,16,7,38000,6,112,N,2,2,2,2,34,34
38-00100,55,2,1,0,1,1,3,1,1,73,4880,6,8,35800,0,204,N,2,2,2,2,97,96
24-01004,24,1,1,0,1,2,4,1,2,4187.9,4670,6,7,96000,8,501,N,2,2,2,2,69,69
13-04600,28,2,6,0,2,0,5,1,1,3670.4,4470,5,9,10000,2,201,N,2,2,2,2,376,241
08-00803,11,1,N,0,1,2,4,1,1,3393.2,N,N,3,N,N,501,N,2,2,2,2,22,24
17-03531,49,1,6,0,2,0,2,1,1,11171.6,6380,7,5,25900,4,213,N,2,2,2,2,181,174
40-00200,24,1,6,0,1,N,N,3,0,90.7,N,N,5,14000,3,106,N,1,2,2,2,84,0
32-00405,49,2,1,0,1,2,5,1,1,7990.5,8980,15,7,27100,4,100,N,2,2,2,2,43,44
24-01004,28,1,1,4,1,4,12,1,2,4187.9,7590,10,8,16100,3,105,N,2,2,1,2,222,261
30-00600,24,1,6,0,2,1,7,1,1,16.3,9370,16,8,18000,3,136,N,2,2,2,2,14,15
26-02702,62,1,1,0,1,0,2,1,1,4817.2,7370,10,9,0,0,501,N,2,2,2,2,97,97
08-00803,12,1,N,0,1,3,5,1,2,3393.2,N,N,3,N,N,303,N,2,2,2,2,27,25
29-01901,65,1,6,0,2,0,N,1,2,5434.8,N,N,4,8400,2,84,N,2,2,2,2,194,215
36-04010,5,1,N,0,2,3,5,1,2,50441.6,N,N,1,N,N,501,N,2,2,2,2,75,94
08-00803,62,1,1,0,1,0,2,1,1,3393.2,7870,11,12,161000,9,501,N,2,2,2,2,59,112
30-00600,11,2,N,0,1,3,5,1,1,16.3,N,N,3,N,N,438,N,2,2,2,2,22,25
51-51255,63,1,6,0,1,0,N,1,2,11224.3,8590,14,10,135000,9,501,N,2,2,2,2,56,56
51-01301,44,2,1,0,1,1,3,1,1,11162.8,7390,10,9,170000,9,501,N,2,2,2,2,148,115
24-01004,71,1,1,0,1,0,2,1,1,4187.9,7490,10,10,136200,9,501,N,2,2,2,2,49,49
24-01004,73,1,3,0,2,0,3,1,1,4187.9,8680,14,3,32600,4,501,N,2,1,2,2,82,81
24-01004,73,1,1,0,2,0,2,1,1,4187.9,7270,10,11,412000,9,501,N,2,2,2,2,130,99
36-03710,67,2,6,2,1,0,N,1,2,52864.7,7690,10,5,32000,5,192,N,2,2,2,2,62,62
06-08507,2,2,N,0,6,3,5,1,1,3305.1,N,N,N,N,N,501,N,N,N,2,2,111,106
06-07502,35,2,1,0,1,3,5,1,1,33632.6,1190,4,9,920000,9,501,N,2,2,2,2,254,341
19-01700,49,1,4,1,8,0,N,1,1,3572.3,3875,4,1,15000,3,150,N,2,2,2,2,77,75
32-00405,55,1,6,0,3,0,3,1,1,7990.5,7680,10,5,58000,7,501,N,2,2,2,2,43,49
32-00405,25,2,6,0,2,1,5,1,2,7990.5,7870,11,9,1500,1,11,N,2,2,2,2,211,116
51-51255,36,1,4,0,2,0,N,1,1,11224.3,7390,10,9,115000,8,501,N,2,2,2,2,173,178
19-01700,41,2,1,0,1,2,4,1,1,3572.3,9160,15,9,38000,6,289,N,2,2,2,2,80,74
26-02702,49,1,1,0,2,0,2,1,2,4817.2,6992,9,10,165000,9,501,5,2,2,2,1,86,86
17-03531,66,1,1,0,2,0,3,1,1,11171.6,N,N,7,3600,2,141,N,2,2,2,2,80,71
36-03710,37,2,2,4,8,0,N,1,2,52864.7,2590,4,9,60000,6,211,N,2,2,2,2,100,102
40-00200,84,2,3,0,1,0,N,1,1,90.7,N,N,5,9600,2,72,N,2,2,2,2,29,29
38-00100,68,2,1,0,1,0,2,1,1,73,N,N,7,45000,6,501,N,2,2,2,2,290,223
08-00803,26,1,6,0,6,0,N,1,2,3393.2,8191,12,10,3300,1,3,N,2,2,2,2,247,173
38-00100,2,2,N,0,9,1,3,1,1,73,N,N,N,N,N,395,N,N,N,2,2,26,13
36-03710,19,2,5,4,8,0,4,1,2,52864.7,8191,12,6,12000,2,90,N,2,2,2,2,679,207
17-03529,38,1,6,0,2,0,N,1,2,15097.5,6490,8,7,139000,9,501,N,2,2,2,2,187,193
32-00405,78,1,4,0,2,0,N,1,1,7990.5,N,N,3,25000,4,190,N,2,2,2,2,108,107
13-04600,23,2,6,0,1,0,N,1,2,3670.4,8180,12,9,0,0,1,N,2,2,2,2,71,69
38-00100,8,2,N,0,1,3,5,1,1,73,N,N,3,N,N,193,N,2,2,2,2,11,12
26-02702,26,2,6,1,8,0,2,1,2,4817.2,7870,11,9,80000,8,501,N,2,2,2,2,300,181
24-01004,38,2,1,0,6,2,4,1,2,4187.9,6970,9,10,245000,8,465,N,2,2,2,2,71,66
08-00803,24,1,6,0,1,0,N,1,2,3393.2,5593,6,9,54000,6,441,N,2,2,2,2,54,56
32-00405,6,2,N,1,8,5,6,1,2,7990.5,N,N,2,N,N,90,N,2,2,2,2,183,146
17-03531,80,2,3,0,2,0,N,1,2,11171.6,N,N,7,34300,5,336,N,2,2,2,2,134,132
36-03710,66,2,2,0,2,N,N,3,0,52864.7,N,N,5,27250,4,87,N,2,1,2,2,66,0
38-00100,13,1,N,0,1,4,6,1,1,73,N,N,3,N,N,439,N,2,2,2,2,12,21
06-07502,29,2,6,0,1,0,N,1,2,33632.6,7970,12,11,0,0,0,N,2,2,2,2,49,44
29-01901,49,2,6,0,2,0,N,1,2,5434.8,6470,8,5,35700,6,303,N,2,2,2,2,429,427
13-04600,37,1,1,0,2,4,6,1,1,3670.4,8770,15,6,56000,7,153,N,2,2,2,2,67,58
29-01901,42,1,1,0,2,0,3,1,2,5434.8,8270,12,7,200,0,210,N,2,2,2,2,135,49
26-02702,19,2,6,0,2,N,N,3,0,4817.2,N,N,7,0,0,N,N,2,2,2,2,118,0
17-03531,60,2,1,0,2,0,2,1,1,11171.6,7860,11,10,100000,8,501,N,2,2,2,2,43,42
26-02702,32,1,6,0,1,0,N,1,2,4817.2,3570,4,10,99030,9,501,N,2,2,2,2,151,152
13-04600,19,1,6,1,1,N,N,3,0,3670.4,4670,6,7,5300,1,N,N,2,2,2,2,61,0
17-03529,19,1,6,0,2,0,2,1,2,15097.5,8680,14,7,12000,2,90,N,2,2,2,2,193,59
36-03710,28,2,2,4,1,N,N,2,0,52864.7,8680,14,4,7000,2,N,N,2,2,2,2,86,0
36-04010,5,2,N,0,2,1,3,1,1,50441.6,N,N,2,N,N,501,N,2,2,2,2,95,106
30-00600,13,1,N,0,1,3,5,1,1,16.3,N,N,3,N,N,346,N,2,2,2,2,28,40
38-00100,12,1,N,0,1,2,4,1,1,73,N,N,3,N,N,478,N,2,2,2,2,125,194
36-04010,59,2,5,0,2,0,N,1,2,50441.6,4290,5,7,67800,7,501,N,2,2,2,2,71,72
36-04010,31,1,6,0,2,0,3,1,1,50441.6,8680,14,5,0,0,501,N,2,2,2,2,102,93
19-01700,72,1,1,0,1,0,2,1,1,3572.3,4972,6,7,4000,1,130,N,2,2,2,2,125,76
17-03531,51,1,5,0,2,0,2,1,2,11171.6,8680,14,5,13800,2,114,N,2,2,2,2,111,106
08-00803,50,2,4,0,1,1,2,1,2,3393.2,7580,10,10,4010,1,19,N,2,2,2,2,149,152
38-00100,32,2,1,0,9,0,2,1,2,73,N,N,5,0,0,217,N,2,2,2,2,88,65
36-04010,68,2,3,0,2,2,5,1,2,50441.6,7690,10,4,34200,5,199,N,2,2,2,2,73,73
51-51255,72,2,6,0,1,N,N,3,0,11224.3,7460,10,11,260500,1,24,N,2,2,2,1,8,0
24-01004,64,2,3,0,6,0,N,1,1,4187.9,8170,12,10,27100,4,169,N,2,2,2,2,52,52
26-02702,59,1,6,0,2,0,N,1,2,4817.2,6570,8,9,84000,8,501,N,2,2,2,1,141,140
36-03710,41,2,2,3,8,0,N,1,2,52864.7,8180,12,9,45000,6,265,N,2,2,2,2,121,123
06-08507,68,2,1,0,6,0,4,1,1,3305.1,N,N,9,10000,2,319,N,2,2,2,2,144,106
17-03529,19,1,6,0,1,1,4,1,2,15097.5,7580,10,6,10000,2,501,N,2,2,2,2,64,56
40-00200,3,1,N,0,1,3,5,1,1,90.7,N,N,N,N,N,144,N,N,N,2,2,159,215
28-01100,61,2,3,0,2,0,2,1,1,2674.3,9290,15,5,20000,4,159,N,2,1,2,2,34,33
24-01004,58,2,3,0,6,0,N,1,1,4187.9,7870,11,12,84200,7,501,N,2,2,2,2,118,117
08-00803,27,1,6,0,6,0,N,1,2,3393.2,3180,4,9,14200,3,53,N,2,2,2,2,142,96
51-51255,10,2,N,0,1,2,4,1,1,11224.3,N,N,3,N,N,501,N,2,2,2,2,78,75
17-03529,45,1,6,0,6,0,N,1,2,15097.5,6970,9,10,418000,9,501,N,2,2,2,2,111,110
06-08507,58,1,1,0,6,0,2,1,1,3305.1,3370,4,8,220000,9,501,N,2,2,2,2,107,106
26-02702,1,2,N,4,9,3,5,1,2,4817.2,N,N,N,N,N,45,N,N,N,2,2,87,151
51-01301,28,2,6,0,1,0,N,1,1,11162.8,8191,12,9,56000,6,501,N,2,2,2,2,48,49
36-04010,19,1,6,1,8,3,6,1,2,50441.6,8590,14,7,1000,1,222,N,2,2,2,2,92,72
13-04600,57,2,3,0,2,0,4,1,1,3670.4,N,N,7,15300,4,269,N,2,1,2,2,67,23
38-00100,14,2,N,0,1,2,3,1,1,73,N,N,3,N,N,400,N,2,2,2,2,64,32
24-01004,41,2,1,0,6,2,4,1,1,4187.9,7870,11,12,52000,6,501,N,2,2,2,2,80,94
51-01301,40,1,6,1,1,0,N,1,2,11162.8,7290,10,9,112000,8,501,N,2,2,2,2,147,146
38-00100,0,1,N,0,1,3,5,1,1,73,N,N,N,N,N,343,N,N,N,2,2,24,44
17-03529,23,1,6,0,2,0,N,1,2,15097.5,8680,14,5,45000,6,339,N,2,2,2,2,401,159
32-00405,56,1,6,0,1,0,N,1,1,7990.5,9090,15,7,215000,9,501,N,2,2,2,2,54,56
51-51255,61,2,1,0,2,0,2,1,2,11224.3,5381,6,5,30600,4,501,N,2,2,2,2,281,287
19-01700,46,1,1,0,1,2,4,1,1,3572.3,6190,7,7,42000,6,431,N,2,2,2,2,170,179
29-01901,65,2,3,0,2,0,5,1,1,5434.8,N,N,6,25100,5,352,N,2,2,2,2,82,106
51-51255,70,2,2,0,1,N,N,3,0,11224.3,9170,15,10,1700,1,3,N,2,1,2,2,12,0
40-00200,51,1,3,0,1,0,2,1,1,90.7,5391,6,7,14720,3,116,N,2,2,2,2,160,163
51-51255,28,2,1,0,1,0,2,1,1,11224.3,9380,16,9,71000,7,501,N,2,2,2,2,188,185
51-01301,36,2,6,0,1,0,N,1,2,11162.8,5080,6,5,13300,3,162,N,2,2,2,2,118,118
38-00100,31,1,6,0,1,1,2,1,1,73,8670,14,10,7700,1,58,N,2,2,2,2,2,0
17-03531,73,1,4,0,2,0,N,1,2,11171.6,N,N,7,9000,2,68,N,2,2,2,2,152,154
38-00100,76,2,4,0,1,0,N,1,1,73,5680,6,9,173000,9,501,N,2,2,2,2,52,55
30-00600,13,1,N,0,1,2,4,1,1,16.3,N,N,3,N,N,501,N,2,2,2,2,29,31
17-03529,38,2,4,0,2,1,2,1,2,15097.5,6680,8,9,30000,4,136,N,2,2,2,2,52,92
28-01100,46,1,1,0,2,1,3,1,2,2674.3,8680,14,5,50000,6,270,N,2,2,2,2,148,111
38-00100,48,1,1,0,1,0,2,1,1,73,6170,7,7,75000,8,501,N,2,2,2,2,28,29
36-03710,67,2,6,0,6,0,N,1,2,52864.7,N,N,4,12200,3,101,N,2,2,2,2,113,88
51-51255,33,1,1,0,1,1,3,1,2,11224.3,7580,10,10,115000,8,501,N,2,2,2,2,35,36
29-01901,29,2,6,0,6,0,N,1,2,5434.8,6970,9,9,68000,8,501,N,2,2,2,2,143,144
17-03529,58,1,4,0,2,0,N,1,2,15097.5,6690,8,5,0,0,0,N,2,2,1,2,96,94
30-00600,64,2,1,0,1,0,2,1,1,16.3,7380,10,5,53000,7,501,N,2,2,2,2,68,68
29-01901,53,2,6,0,2,0,N,1,2,5434.8,6370,7,4,54000,7,411,N,2,2,2,2,48,48
30-00600,21,2,6,1,1,2,4,1,1,16.3,7860,11,4,1980,1,337,N,2,2,2,2,18,15
40-00200,7,1,N,0,3,4,6,1,2,90.7,N,N,3,N,N,127,N,2,2,2,2,132,129
19-01700,65,2,5,0,1,0,N,1,1,3572.3,N,N,9,15000,3,114,N,2,2,2,2,56,118
13-04600,23,2,6,0,6,N,N,3,0,3670.4,N,N,5,0,0,N,N,2,2,2,2,97,0
32-00405,12,1,N,1,8,4,6,1,1,7990.5,N,N,3,N,N,223,N,2,2,2,2,106,118
24-01004,70,1,1,0,1,0,2,1,1,4187.9,N,N,11,350600,9,501,N,2,2,2,2,80,79
40-00200,19,1,6,0,1,N,N,3,0,90.7,N,N,5,9000,2,68,N,2,2,2,2,43,0
38-00100,59,1,1,0,9,0,2,1,2,73,8570,14,5,50000,6,327,N,2,2,2,2,88,40
24-01004,13,2,N,0,2,4,6,1,2,4187.9,N,N,3,N,N,501,N,2,2,2,2,100,88
38-00100,34,1,1,0,1,1,3,1,1,73,7790,10,10,66000,8,501,N,2,2,2,2,82,85
36-04010,65,2,4,0,2,0,2,1,1,50441.6,8470,13,7,36400,5,448,N,2,2,2,2,53,52
51-51255,14,2,N,0,9,4,6,1,1,11224.3,N,N,3,N,N,501,N,2,2,2,2,92,56
08-00803,50,1,4,0,1,0,2,1,1,3393.2,6890,9,7,72000,7,411,N,2,2,2,2,69,71
40-00200,19,1,6,0,3,0,6,1,2,90.7,9370,16,5,18700,4,194,N,2,2,2,2,84,89
26-02702,66,1,6,0,1,0,N,1,2,4817.2,N,N,5,14000,3,106,N,1,2,2,2,90,91
17-03529,59,1,1,0,2,0,2,1,1,15097.5,7270,10,7,57000,7,501,N,2,2,2,2,59,58
36-03710,53,2,2,0,2,3,4,1,2,52864.7,N,N,5,11400,2,85,N,1,1,2,2,185,315
28-01100,51,1,1,0,2,3,5,1,1,2674.3,8180,12,7,20000,4,200,N,2,2,2,2,94,96
36-04010,46,2,1,0,2,1,3,1,2,50441.6,8270,12,8,40000,5,501,N,2,2,2,2,130,192
40-00200,18,1,6,0,1,1,4,1,1,90.7,N,N,4,0,0,236,N,2,2,2,2,39,25
06-08507,11,1,N,0,6,1,4,1,2,3305.1,N,N,3,N,N,501,N,2,2,2,2,271,267
24-01004,39,2,1,0,1,3,5,1,1,4187.9,7870,11,11,60000,7,501,N,2,2,2,2,27,29
01-01301,47,1,4,0,3,0,N,1,2,2731.2,1180,4,7,90000,9,489,5,2,2,2,2,125,125
51-51255,22,2,6,0,9,3,5,1,1,11224.3,570,2,5,5000,1,297,N,2,2,2,2,193,97
13-04600,57,2,6,0,2,0,N,1,1,3670.4,8170,12,9,75000,8,501,N,2,2,2,2,52,54
24-01004,74,2,4,0,1,N,N,2,0,4187.9,N,N,5,0,0,N,N,1,2,2,2,3,0
30-00600,20,2,1,0,1,3,5,1,2,16.3,N,N,6,0,0,103,N,1,2,2,2,34,35
32-00405,9,1,N,1,8,2,5,1,1,7990.5,N,N,3,N,N,0,N,2,2,2,2,46,52
32-00405,21,1,6,1,1,0,4,1,1,7990.5,9370,16,7,800,0,173,N,2,2,2,2,380,232
19-01700,38,1,1,0,1,0,2,1,2,3572.3,5790,6,5,27100,4,394,N,2,2,2,2,183,329
40-00200,32,1,6,0,9,1,2,1,1,90.7,8990,15,5,22000,5,22,N,2,2,2,1,52,54
06-08507,11,1,N,0,1,3,7,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,52,40
06-08507,10,2,N,0,1,2,4,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,43,47
13-04600,67,2,4,0,2,0,5,1,1,3670.4,9380,16,7,40020,6,501,N,2,2,2,2,48,31
19-01700,55,1,6,0,1,0,N,1,1,3572.3,3960,4,7,15200,4,41,N,2,2,2,2,143,146
29-01901,38,2,6,0,1,0,N,1,1,5434.8,9090,15,9,47100,7,501,N,2,2,2,2,107,109
38-00100,17,1,6,0,1,0,N,1,2,73,5070,6,4,4800,1,188,N,2,2,2,2,45,46
38-00100,55,2,1,0,1,2,4,1,1,73,9160,15,9,4000,1,501,N,2,2,2,2,62,52
13-04600,19,2,6,0,1,N,N,3,0,3670.4,N,N,7,0,0,N,N,2,2,2,2,176,0
38-00100,4,2,N,0,1,1,2,1,1,73,N,N,1,N,N,294,N,N,N,2,2,33,51
29-01901,60,2,1,0,2,0,2,1,1,5434.8,5391,6,6,11000,2,269,N,2,2,2,2,71,52
51-01301,61,1,1,0,1,0,2,1,1,11162.8,N,N,9,21300,4,289,N,2,2,2,2,67,61
08-00803,71,1,6,0,1,0,N,1,2,3393.2,7870,11,9,14800,2,107,N,2,1,2,1,97,98
38-00100,26,1,6,0,1,2,6,1,1,73,5090,6,5,85000,8,501,N,2,2,2,2,118,44
30-00600,31,2,1,0,1,2,4,1,1,16.3,180,0,9,0,0,152,N,2,2,2,2,71,61
13-04600,50,2,6,0,2,0,N,1,2,3670.4,6070,7,7,16800,3,137,N,2,2,2,2,75,65
29-01901,72,1,3,0,2,0,N,1,2,5434.8,7870,11,7,33500,5,172,N,2,2,2,1,120,118
32-00405,50,1,1,0,1,0,4,1,1,7990.5,4670,6,5,60000,7,373,N,2,2,2,2,78,69
51-01301,72,2,1,0,1,0,3,1,1,11162.8,N,N,8,33600,4,312,N,2,2,2,2,96,96
17-03529,30,1,6,0,5,0,N,1,2,15097.5,7870,11,10,12000,2,91,N,2,2,2,2,34,35
36-03710,33,1,6,0,2,0,2,1,2,52864.7,770,3,5,25700,4,206,N,2,2,2,2,87,47
32-00405,58,1,2,0,1,0,N,1,2,7990.5,9480,16,10,24000,4,183,N,2,2,2,2,166,167
17-03529,66,1,2,0,2,0,5,1,2,15097.5,8780,15,4,36000,5,430,N,2,2,2,2,49,72
06-07502,18,1,6,0,6,N,N,3,0,33632.6,1990,4,7,1000,1,N,N,2,2,2,2,107,0
17-03529,36,1,6,0,2,0,3,1,2,15097.5,8191,12,10,20000,4,151,N,2,2,2,2,278,259
30-00600,89,2,1,0,1,0,2,1,1,16.3,N,N,5,11700,2,280,N,2,2,2,2,20,24
06-08507,60,2,6,0,6,0,N,1,2,3305.1,8290,12,4,17700,3,98,N,2,2,2,2,56,56
26-02702,95,2,1,0,1,0,2,1,1,4817.2,N,N,6,21900,4,296,N,1,1,2,2,82,95
51-01301,28,2,6,0,1,0,N,1,2,11162.8,7280,10,9,101200,8,501,N,2,2,2,2,90,91
51-01301,64,1,1,0,1,0,2,1,2,11162.8,8090,12,12,130000,9,501,N,2,2,2,2,141,139
24-01004,11,2,N,0,1,2,4,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,50,33
