PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
36-03710,83,2,5.0,4,9,0.0,N,1,2,52864.7,N,N,1.0,4300.0,2.0,39.0,N,2.0,1.0,2,2,75,74
51-51255,39,2,1.0,0,1,0.0,2.0,1,2,11224.3,7870.0,11.0,9.0,80000.0,7.0,501.0,N,2.0,2.0,2,2,53,53
06-08507,39,1,1.0,0,6,1.0,3.0,1,2,3305.1,7870.0,11.0,12.0,300000.0,9.0,501.0,N,2.0,2.0,2,2,164,164
29-01901,47,1,6.0,0,2,0.0,5.0,1,1,5434.8,N,N,4.0,9000.0,2.0,53.0,N,2.0,1.0,2,2,132,132
24-01004,48,1,1.0,0,1,3.0,6.0,1,1,4187.9,7460.0,10.0,9.0,180000.0,9.0,501.0,N,2.0,2.0,2,2,86,86
28-01100,22,1,6.0,0,2,1.0,5.0,1,1,2674.3,2980.0,4.0,5.0,17200.0,4.0,279.0,N,2.0,1.0,2,2,201,216
29-01901,34,2,6.0,0,1,0.0,N,1,1,5434.8,7870.0,11.0,12.0,62000.0,8.0,467.0,N,2.0,2.0,2,2,100,100
38-00100,39,2,1.0,1,1,2.0,4.0,1,1,73.0,9290.0,15.0,6.0,23400.0,4.0,501.0,N,2.0,2.0,2,2,52,80
28-01100,27,2,6.0,0,2,0.0,N,1,1,2674.3,8180.0,12.0,9.0,32000.0,6.0,237.0,N,2.0,2.0,2,2,48,48
36-04010,9,2,N,0,2,1.0,3.0,1,2,50441.6,N,N,3.0,N,N,392.0,N,2.0,2.0,2,2,191,213
17-03531,60,1,1.0,0,2,0.0,2.0,1,1,11171.6,770.0,3.0,5.0,48100.0,6.0,424.0,N,2.0,2.0,2,2,91,110
36-03710,24,2,6.0,0,2,0.0,N,1,2,52864.7,8564.0,14.0,9.0,20800.0,4.0,151.0,N,2.0,2.0,2,2,292,292
32-00405,79,1,4.0,0,1,0.0,N,1,1,7990.5,5580.0,6.0,7.0,32500.0,5.0,241.0,N,2.0,2.0,2,1,63,63
26-02702,29,2,1.0,0,1,0.0,2.0,1,1,4817.2,7870.0,11.0,8.0,44000.0,6.0,327.0,N,2.0,2.0,2,2,122,122
06-08507,27,1,6.0,0,1,0.0,N,1,2,3305.1,N,N,9.0,30.0,1.0,3.0,N,2.0,2.0,2,2,90,87
51-51255,4,2,N,0,2,4.0,6.0,1,2,11224.3,N,N,1.0,N,N,248.0,N,N,N,2,2,226,131
30-00600,22,2,6.0,0,1,0.0,2.0,1,2,16.3,8191.0,12.0,8.0,310.0,0.0,45.0,N,2.0,2.0,2,2,18,46
30-00600,18,1,6.0,0,1,0.0,4.0,1,1,16.3,8270.0,12.0,4.0,11700.0,2.0,501.0,N,2.0,2.0,2,2,17,18
06-07502,62,2,6.0,0,6,0.0,N,1,2,33632.6,8680.0,14.0,5.0,7900.0,2.0,54.0,N,2.0,1.0,2,2,156,143
17-03529,20,1,6.0,0,9,0.0,N,1,2,15097.5,9920.0,18.0,5.0,0.0,0.0,0.0,N,2.0,2.0,2,2,558,559
38-00100,15,1,6.0,0,1,1.0,4.0,1,1,73.0,N,N,3.0,0.0,0.0,501.0,N,2.0,2.0,2,2,38,91
51-51255,30,1,1.0,4,1,2.0,4.0,1,1,11224.3,7270.0,10.0,11.0,78000.0,7.0,282.0,N,2.0,2.0,2,2,34,34
24-01004,76,1,1.0,0,6,0.0,2.0,1,1,4187.9,N,N,9.0,28000.0,4.0,501.0,N,2.0,2.0,2,2,81,103
30-00600,66,1,1.0,0,1,0.0,2.0,1,1,16.3,8370.0,13.0,8.0,79000.0,8.0,501.0,N,2.0,2.0,2,2,58,58
13-04600,18,2,6.0,0,2,N,N,3,0,3670.4,N,N,7.0,0.0,0.0,N,N,2.0,2.0,2,2,12,0
17-03529,39,1,1.0,0,1,1.0,3.0,1,2,15097.5,6991.0,9.0,10.0,78000.0,8.0,501.0,N,2.0,2.0,2,2,76,76
36-03710,23,1,6.0,0,2,0.0,3.0,1,1,52864.7,6370.0,7.0,5.0,27000.0,4.0,327.0,N,2.0,2.0,2,2,230,101
30-00600,48,1,1.0,0,1,0.0,2.0,1,1,16.3,9480.0,16.0,7.0,82500.0,9.0,501.0,N,2.0,2.0,2,2,9,9
01-01301,49,2,1.0,0,2,2.0,4.0,1,1,2731.2,N,N,7.0,0.0,0.0,366.0,N,2.0,2.0,2,2,88,64
17-03529,53,1,2.0,0,1,3.0,5.0,1,2,15097.5,N,N,4.0,6000.0,2.0,43.0,N,2.0,2.0,2,2,78,77
29-01901,85,2,6.0,0,2,0.0,3.0,1,1,5434.8,N,N,10.0,25000.0,5.0,197.0,N,2.0,2.0,2,2,65,64
28-01100,66,1,6.0,0,2,0.0,N,1,2,2674.3,N,N,5.0,12900.0,3.0,97.0,N,2.0,2.0,2,2,36,36
28-01100,19,2,6.0,0,1,N,N,3,0,2674.3,N,N,7.0,0.0,0.0,N,N,2.0,2.0,2,2,82,0
06-08507,17,1,6.0,0,6,2.0,4.0,1,1,3305.1,N,N,4.0,0.0,0.0,501.0,N,2.0,2.0,2,2,58,51
08-00803,11,1,N,0,1,3.0,5.0,1,1,3393.2,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,124,131
51-01301,20,2,6.0,0,1,0.0,N,1,2,11162.8,5580.0,6.0,7.0,14500.0,3.0,107.0,N,2.0,2.0,2,2,57,74
30-00600,14,2,N,0,1,2.0,4.0,1,1,16.3,N,N,3.0,N,N,444.0,N,2.0,2.0,2,2,123,79
40-00200,24,1,6.0,0,1,0.0,3.0,1,1,90.7,N,N,7.0,0.0,0.0,137.0,N,2.0,2.0,2,2,47,41
38-00100,55,1,1.0,0,1,0.0,2.0,1,1,73.0,4690.0,6.0,5.0,119700.0,9.0,501.0,N,2.0,2.0,2,2,102,122
06-08507,54,1,5.0,0,1,2.0,3.0,1,1,3305.1,3960.0,4.0,5.0,63000.0,7.0,318.0,N,2.0,2.0,2,2,56,56
29-01901,71,1,4.0,0,2,0.0,N,1,1,5434.8,N,N,9.0,139900.0,9.0,501.0,N,2.0,2.0,2,2,115,115
36-04010,1,2,N,0,2,0.0,3.0,1,2,50441.6,N,N,N,N,N,226.0,N,N,N,2,2,88,60
32-00405,27,2,6.0,0,2,3.0,4.0,1,2,7990.5,4270.0,5.0,5.0,41700.0,6.0,117.0,N,2.0,2.0,2,2,83,82
13-04600,46,2,3.0,0,2,0.0,N,1,2,3670.4,1680.0,4.0,7.0,45000.0,6.0,340.0,N,2.0,2.0,2,2,179,179
08-00803,28,1,1.0,0,1,0.0,6.0,1,1,3393.2,7380.0,10.0,9.0,45000.0,6.0,501.0,N,2.0,2.0,2,2,120,101
38-00100,68,1,1.0,0,1,0.0,4.0,1,1,73.0,8570.0,14.0,9.0,25000.0,4.0,205.0,N,2.0,2.0,2,2,76,76
19-01700,45,1,6.0,0,1,0.0,N,1,2,3572.3,1280.0,4.0,4.0,41000.0,6.0,311.0,N,2.0,2.0,2,2,141,141
19-01700,58,2,1.0,0,1,0.0,2.0,1,2,3572.3,8191.0,12.0,7.0,60000.0,8.0,501.0,N,2.0,2.0,2,2,119,105
29-01901,35,2,6.0,0,6,0.0,N,1,2,5434.8,7890.0,11.0,10.0,5800.0,2.0,45.0,N,2.0,2.0,2,2,177,178
29-01901,78,2,3.0,0,1,0.0,N,1,1,5434.8,N,N,12.0,97000.0,9.0,501.0,N,2.0,2.0,2,2,163,163
28-01100,61,1,1.0,0,1,0.0,2.0,1,1,2674.3,7770.0,10.0,9.0,95000.0,9.0,501.0,N,2.0,2.0,1,2,66,66
17-03529,21,2,6.0,0,6,0.0,N,1,2,15097.5,7870.0,11.0,7.0,3800.0,1.0,22.0,N,2.0,2.0,2,2,55,55
51-01301,16,1,6.0,4,1,2.0,4.0,1,1,11162.8,N,N,4.0,0.0,0.0,501.0,N,2.0,2.0,2,2,73,62
17-03531,87,2,3.0,0,2,0.0,N,1,1,11171.6,N,N,5.0,20900.0,3.0,166.0,N,2.0,2.0,2,2,252,252
06-08507,11,1,N,0,1,2.0,4.0,1,1,3305.1,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,55,63
19-01700,27,2,6.0,0,1,0.0,N,1,1,3572.3,8191.0,12.0,10.0,8200.0,2.0,60.0,N,2.0,2.0,2,2,87,87
51-51255,49,2,6.0,0,6,0.0,3.0,1,1,11224.3,7860.0,11.0,11.0,8000.0,2.0,99.0,N,2.0,2.0,2,2,161,167
36-04010,65,2,6.0,0,2,0.0,3.0,1,1,50441.6,8370.0,13.0,4.0,8100.0,2.0,164.0,N,2.0,2.0,2,2,190,243
32-00405,10,2,N,4,8,4.0,5.0,1,2,7990.5,N,N,3.0,N,N,19.0,N,2.0,2.0,2,2,204,150
51-01301,36,2,1.0,0,1,1.0,3.0,1,1,11162.8,770.0,3.0,10.0,91000.0,8.0,501.0,N,2.0,2.0,2,2,99,80
06-07502,24,2,6.0,0,6,0.0,N,1,2,33632.6,3490.0,4.0,9.0,40000.0,6.0,302.0,N,2.0,2.0,2,2,217,216
38-00100,14,2,N,1,1,2.0,4.0,1,1,73.0,N,N,3.0,N,N,261.0,N,2.0,2.0,2,2,41,34
13-04600,18,2,6.0,0,2,N,N,3,0,3670.4,N,N,7.0,0.0,0.0,N,N,2.0,2.0,2,2,95,0
17-03529,20,1,6.0,0,6,N,N,3,0,15097.5,6380.0,7.0,7.0,12000.0,2.0,N,N,2.0,2.0,2,2,10,0
19-01700,1,1,N,0,1,0.0,3.0,1,1,3572.3,N,N,N,N,N,501.0,N,N,N,2,2,204,141
30-00600,9,1,N,0,3,5.0,8.0,1,2,16.3,N,N,3.0,N,N,73.0,N,2.0,2.0,2,2,112,31
24-01004,71,2,1.0,0,9,0.0,2.0,1,1,4187.9,N,N,7.0,59900.0,6.0,501.0,N,2.0,2.0,2,1,72,71
01-01301,26,1,6.0,0,2,0.0,4.0,1,1,2731.2,N,N,5.0,9500.0,2.0,198.0,N,1.0,2.0,2,2,77,63
38-00100,50,2,1.0,0,1,0.0,2.0,1,1,73.0,170.0,0.0,7.0,0.0,0.0,501.0,N,2.0,2.0,2,2,67,77
51-01301,30,2,6.0,0,1,0.0,N,1,2,11162.8,7390.0,10.0,9.0,122000.0,8.0,501.0,N,2.0,2.0,2,2,105,94
36-04010,41,2,6.0,0,2,2.0,4.0,1,2,50441.6,8170.0,12.0,6.0,0.0,0.0,300.0,N,2.0,2.0,2,2,136,158
01-01301,81,2,3.0,0,2,0.0,N,1,2,2731.2,N,N,8.0,24400.0,5.0,197.0,N,2.0,2.0,2,2,225,225
38-00100,48,2,1.0,0,1,0.0,2.0,1,1,73.0,380.0,1.0,9.0,90000.0,8.0,501.0,N,2.0,2.0,2,2,42,34
36-03710,63,1,4.0,2,8,1.0,4.0,1,2,52864.7,6180.0,7.0,7.0,42000.0,6.0,501.0,N,2.0,1.0,2,2,191,190
51-51255,60,1,1.0,0,1,1.0,3.0,1,1,11224.3,9770.0,17.0,10.0,155000.0,9.0,501.0,N,2.0,2.0,2,2,67,58
17-03529,75,1,1.0,0,2,0.0,2.0,1,1,15097.5,N,N,5.0,15800.0,3.0,153.0,N,2.0,1.0,2,2,72,72
30-00600,67,2,3.0,0,3,0.0,N,1,1,16.3,8470.0,13.0,7.0,40000.0,6.0,307.0,N,2.0,1.0,2,2,114,114
13-04600,5,2,N,0,2,3.0,4.0,1,2,3670.4,N,N,1.0,N,N,38.0,N,2.0,2.0,2,2,330,198
13-04600,51,2,4.0,0,2,0.0,N,1,2,3670.4,9470.0,16.0,7.0,11600.0,3.0,81.0,N,2.0,2.0,2,2,229,229
38-00100,7,2,N,0,1,3.0,5.0,1,1,73.0,N,N,2.0,N,N,432.0,N,2.0,2.0,2,2,159,146
38-00100,53,1,1.0,0,1,0.0,2.0,1,1,73.0,4480.0,5.0,8.0,50000.0,6.0,501.0,5.0,1.0,2.0,2,2,60,47
24-01004,70,1,1.0,4,1,0.0,3.0,1,1,4187.9,7680.0,10.0,7.0,604000.0,9.0,501.0,N,2.0,2.0,2,2,64,65
36-04010,26,2,6.0,0,2,0.0,3.0,1,1,50441.6,3960.0,4.0,9.0,60000.0,7.0,501.0,N,2.0,2.0,2,2,137,89
17-03531,42,2,6.0,0,2,2.0,3.0,1,1,11171.6,1790.0,4.0,7.0,40000.0,6.0,214.0,N,2.0,2.0,2,2,120,121
06-07502,89,1,1.0,0,6,0.0,4.0,1,1,33632.6,N,N,12.0,283700.0,9.0,501.0,N,1.0,2.0,2,2,59,58
19-01700,71,2,4.0,0,1,0.0,N,1,1,3572.3,5090.0,6.0,6.0,40620.0,6.0,335.0,N,2.0,2.0,2,2,93,93
30-00600,0,2,N,0,1,3.0,4.0,1,2,16.3,N,N,N,N,N,68.0,N,N,N,2,2,115,117
17-03529,42,1,1.0,0,2,2.0,4.0,1,2,15097.5,770.0,3.0,4.0,58000.0,7.0,501.0,N,2.0,2.0,2,2,242,253
38-00100,79,1,1.0,0,1,0.0,3.0,1,1,73.0,N,N,5.0,20400.0,3.0,452.0,4.0,2.0,1.0,2,1,15,19
06-07502,37,2,5.0,0,1,0.0,N,1,2,33632.6,8191.0,12.0,9.0,85000.0,8.0,501.0,N,2.0,2.0,2,2,124,123
51-01301,17,2,6.0,1,1,1.0,4.0,1,1,11162.8,N,N,4.0,0.0,0.0,501.0,N,2.0,2.0,2,2,54,35
28-01100,45,2,6.0,0,2,0.0,2.0,1,1,2674.3,N,N,4.0,9600.0,2.0,163.0,N,2.0,2.0,2,2,49,40
51-01301,25,1,1.0,0,1,0.0,2.0,1,2,11162.8,7270.0,10.0,11.0,275000.0,9.0,501.0,N,2.0,2.0,2,2,78,79
38-00100,58,2,1.0,0,1,0.0,2.0,1,1,73.0,9090.0,15.0,5.0,22000.0,3.0,501.0,N,2.0,2.0,2,2,62,21
29-01901,51,2,5.0,0,2,0.0,2.0,1,1,5434.8,7580.0,10.0,7.0,37000.0,6.0,399.0,N,2.0,2.0,2,2,187,189
30-00600,67,1,3.0,0,1,0.0,N,1,1,16.3,5391.0,6.0,6.0,59200.0,8.0,464.0,N,2.0,2.0,2,2,19,19
32-00405,80,2,3.0,1,8,0.0,N,1,2,7990.5,N,N,3.0,0.0,0.0,0.0,N,2.0,2.0,2,2,144,143
51-51255,40,1,1.0,0,1,1.0,3.0,1,1,11224.3,7280.0,10.0,9.0,91000.0,8.0,501.0,N,2.0,2.0,2,2,62,62
19-01700,64,2,4.0,0,1,0.0,N,1,2,3572.3,N,N,4.0,23000.0,4.0,180.0,N,2.0,2.0,2,2,54,54
51-51255,13,2,N,1,1,3.0,4.0,1,1,11224.3,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,565,595
01-01301,63,2,3.0,0,2,0.0,N,1,1,2731.2,N,N,5.0,35000.0,6.0,273.0,N,2.0,1.0,2,2,48,48
06-07502,50,2,1.0,0,1,3.0,5.0,1,2,33632.6,7390.0,10.0,9.0,20000.0,4.0,501.0,N,2.0,2.0,2,2,181,148
13-04600,67,2,4.0,0,1,0.0,N,1,1,3670.4,N,N,9.0,74500.0,8.0,501.0,N,2.0,2.0,2,2,126,126
17-03529,59,2,5.0,0,2,0.0,3.0,1,2,15097.5,6180.0,7.0,11.0,40000.0,6.0,180.0,N,2.0,2.0,2,2,99,99
24-01004,16,1,6.0,0,6,2.0,4.0,1,1,4187.9,N,N,4.0,0.0,0.0,501.0,N,2.0,2.0,2,2,17,29
51-51255,1,1,N,0,1,1.0,3.0,1,2,11224.3,N,N,N,N,N,501.0,N,N,N,2,2,54,63
36-04010,32,1,1.0,0,2,1.0,3.0,1,1,50441.6,7890.0,11.0,9.0,45000.0,6.0,501.0,N,2.0,2.0,2,2,137,137
38-00100,54,1,1.0,0,1,0.0,2.0,1,1,73.0,770.0,3.0,7.0,77000.0,8.0,444.0,N,2.0,2.0,2,2,71,71
51-01301,3,2,N,0,1,1.0,3.0,1,1,11162.8,N,N,2.0,N,N,501.0,N,N,N,2,2,109,57
51-01301,24,2,6.0,0,6,0.0,N,1,1,11162.8,7380.0,10.0,10.0,54000.0,6.0,407.0,N,2.0,2.0,2,2,50,51
30-00600,5,2,N,0,1,2.0,4.0,1,1,16.3,N,N,2.0,N,N,316.0,N,2.0,2.0,2,2,349,299
40-00200,19,1,6.0,0,3,1.0,4.0,1,1,90.7,8680.0,14.0,5.0,15000.0,4.0,168.0,N,2.0,2.0,2,2,6,25
08-00803,71,1,1.0,0,1,0.0,2.0,1,1,3393.2,7870.0,11.0,12.0,100000.0,8.0,501.0,N,2.0,2.0,2,2,87,87
51-51255,0,1,N,0,1,2.0,4.0,1,1,11224.3,N,N,N,N,N,501.0,N,N,N,2,2,31,48
51-01301,26,1,6.0,0,1,0.0,N,1,2,11162.8,5570.0,6.0,9.0,5000.0,1.0,37.0,N,2.0,2.0,2,2,81,81
19-01700,87,2,1.0,0,1,0.0,2.0,1,1,3572.3,N,N,3.0,11400.0,2.0,156.0,N,2.0,2.0,2,2,92,93
17-03529,25,2,1.0,0,2,1.0,4.0,1,2,15097.5,7860.0,11.0,9.0,60000.0,7.0,234.0,N,2.0,2.0,2,2,213,212
24-01004,40,2,1.0,0,6,2.0,4.0,1,1,4187.9,7870.0,11.0,11.0,86050.0,7.0,501.0,N,2.0,2.0,2,2,61,61
30-00600,15,2,6.0,0,1,1.0,4.0,1,1,16.3,N,N,4.0,0.0,0.0,164.0,N,2.0,2.0,2,2,40,21
06-07502,27,1,6.0,0,6,0.0,2.0,1,2,33632.6,770.0,3.0,9.0,143000.0,9.0,501.0,N,2.0,2.0,2,2,347,151
08-00803,9,2,N,0,1,2.0,4.0,1,1,3393.2,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,88,117
19-01700,70,1,1.0,0,1,0.0,2.0,1,1,3572.3,N,N,5.0,48000.0,7.0,355.0,N,2.0,2.0,2,2,150,117
32-00405,63,2,6.0,0,2,0.0,4.0,1,1,7990.5,8290.0,12.0,7.0,60000.0,7.0,475.0,N,2.0,2.0,2,2,22,22
32-00405,30,1,6.0,1,1,0.0,2.0,1,1,7990.5,6190.0,7.0,4.0,640.0,1.0,42.0,N,2.0,2.0,2,2,86,35
26-02702,10,2,N,0,1,2.0,5.0,1,2,4817.2,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,55,59
36-03710,18,1,6.0,0,1,N,N,3,0,52864.7,N,N,7.0,0.0,0.0,0.0,N,2.0,2.0,2,2,95,0
38-00100,61,1,1.0,0,1,0.0,2.0,1,1,73.0,1080.0,4.0,7.0,38000.0,5.0,398.0,N,2.0,2.0,2,1,236,235
30-00600,42,2,1.0,0,1,3.0,5.0,1,1,16.3,N,N,6.0,0.0,0.0,368.0,N,2.0,2.0,2,2,18,12
26-02702,49,2,1.0,0,1,1.0,3.0,1,1,4817.2,9170.0,15.0,10.0,57400.0,7.0,501.0,N,2.0,2.0,2,2,90,79
17-03531,25,1,6.0,0,1,0.0,N,1,2,11171.6,7860.0,11.0,9.0,57000.0,7.0,437.0,N,2.0,2.0,2,2,50,50
08-00803,49,1,4.0,0,1,3.0,4.0,1,1,3393.2,7690.0,10.0,6.0,52100.0,6.0,144.0,N,2.0,2.0,2,2,80,81
28-01100,20,1,6.0,0,2,N,N,2,0,2674.3,N,N,5.0,0.0,0.0,N,N,2.0,2.0,2,2,28,0
38-00100,50,2,4.0,0,1,0.0,N,1,1,73.0,7860.0,11.0,7.0,83000.0,8.0,501.0,N,2.0,2.0,2,2,63,63
29-01901,53,1,6.0,0,2,N,N,2,0,5434.8,5381.0,6.0,6.0,3500.0,1.0,N,N,2.0,2.0,2,2,57,0
28-01100,71,1,1.0,0,2,0.0,2.0,1,1,2674.3,N,N,7.0,18000.0,4.0,237.0,N,2.0,2.0,2,2,34,33
13-04600,27,2,1.0,0,2,0.0,4.0,1,2,3670.4,8680.0,14.0,5.0,25600.0,5.0,94.0,N,2.0,2.0,2,2,396,496
32-00405,33,2,5.0,0,1,1.0,2.0,1,2,7990.5,8660.0,14.0,4.0,12000.0,2.0,52.0,N,2.0,2.0,2,2,51,51
17-03529,16,1,6.0,0,1,5.0,6.0,1,2,15097.5,N,N,4.0,0.0,0.0,91.0,N,2.0,2.0,2,2,190,152
26-02702,31,2,6.0,0,6,0.0,N,1,2,4817.2,7870.0,11.0,9.0,10000.0,2.0,75.0,N,2.0,2.0,2,2,120,66
30-00600,71,1,1.0,0,1,0.0,2.0,1,1,16.3,180.0,0.0,7.0,240.0,0.0,161.0,N,2.0,1.0,2,2,18,16
29-01901,9,2,N,0,1,2.0,3.0,1,1,5434.8,N,N,3.0,N,N,101.0,N,1.0,2.0,2,2,114,101
08-00803,18,2,6.0,0,1,N,N,3,0,3393.2,8660.0,14.0,7.0,3000.0,1.0,N,N,2.0,2.0,2,2,57,0
24-01004,43,2,6.0,0,1,0.0,N,1,1,4187.9,4090.0,5.0,11.0,100000.0,8.0,501.0,N,2.0,2.0,2,2,447,447
24-01004,72,1,3.0,0,1,0.0,N,1,1,4187.9,N,N,9.0,61600.0,6.0,501.0,N,2.0,2.0,2,2,59,59
29-01901,87,1,1.0,0,2,0.0,5.0,1,1,5434.8,N,N,5.0,6000.0,2.0,183.0,N,2.0,1.0,2,2,138,187
51-51255,48,2,1.0,0,1,0.0,2.0,1,1,11224.3,7290.0,10.0,9.0,80000.0,7.0,501.0,N,2.0,2.0,2,2,103,103
06-07502,30,2,6.0,0,1,0.0,N,1,2,33632.6,6672.0,8.0,9.0,125000.0,9.0,501.0,N,2.0,2.0,2,2,91,91
30-00600,62,2,6.0,0,1,0.0,N,1,1,16.3,8170.0,12.0,7.0,12400.0,3.0,97.0,N,2.0,2.0,2,1,145,145
17-03529,56,1,1.0,0,1,0.0,3.0,1,1,15097.5,3390.0,4.0,10.0,440000.0,9.0,501.0,N,2.0,2.0,2,2,44,49
51-01301,6,2,N,0,1,2.0,4.0,1,1,11162.8,N,N,2.0,N,N,501.0,N,2.0,2.0,2,2,43,58
06-08507,77,1,3.0,0,1,0.0,6.0,1,1,3305.1,N,N,7.0,31900.0,5.0,501.0,N,2.0,2.0,2,2,47,47
28-01100,60,1,1.0,0,2,0.0,2.0,1,2,2674.3,9470.0,16.0,7.0,40700.0,7.0,443.0,N,2.0,2.0,2,2,111,111
36-04010,17,1,6.0,0,1,1.0,3.0,1,1,50441.6,N,N,4.0,0.0,0.0,501.0,N,2.0,2.0,2,2,41,30
06-08507,43,2,1.0,4,1,1.0,3.0,1,1,3305.1,7970.0,12.0,11.0,20000.0,4.0,180.0,N,2.0,2.0,2,2,218,191
19-01700,52,2,5.0,0,1,0.0,N,1,1,3572.3,7860.0,11.0,7.0,22000.0,4.0,165.0,N,2.0,2.0,2,2,127,128
38-00100,2,2,N,0,9,2.0,5.0,1,1,73.0,N,N,N,N,N,380.0,N,N,N,2,2,51,47
19-01700,52,2,6.0,0,1,0.0,3.0,1,2,3572.3,6992.0,9.0,6.0,6000.0,1.0,185.0,N,2.0,2.0,2,2,76,76
17-03529,19,1,6.0,1,1,0.0,3.0,1,1,15097.5,N,N,5.0,0.0,0.0,501.0,N,2.0,2.0,2,2,112,100
24-01004,18,2,6.0,0,1,0.0,3.0,1,1,4187.9,8680.0,14.0,4.0,2000.0,1.0,424.0,N,2.0,2.0,2,2,43,44
40-00200,57,2,1.0,0,1,0.0,2.0,1,1,90.7,9160.0,15.0,9.0,25000.0,5.0,264.0,N,2.0,2.0,2,2,24,24
19-01700,31,2,2.0,0,2,0.0,5.0,1,2,3572.3,8290.0,12.0,7.0,30000.0,5.0,212.0,N,2.0,2.0,2,2,409,409
08-00803,19,1,6.0,4,1,N,N,3,0,3393.2,8680.0,14.0,5.0,250.0,1.0,N,N,2.0,2.0,2,2,96,0
26-02702,77,1,1.0,0,1,0.0,2.0,1,1,4817.2,N,N,10.0,417000.0,9.0,501.0,N,2.0,1.0,2,2,90,139
08-00803,23,1,6.0,4,3,N,N,3,0,3393.2,7870.0,11.0,9.0,13000.0,2.0,N,N,2.0,2.0,2,2,17,0
30-00600,11,2,N,0,1,3.0,4.0,1,1,16.3,N,N,3.0,N,N,114.0,N,2.0,2.0,2,2,73,70
36-03710,29,1,6.0,0,6,N,N,2,0,52864.7,1480.0,4.0,4.0,0.0,0.0,N,N,2.0,2.0,2,2,91,0
13-04600,51,2,6.0,0,2,0.0,2.0,1,2,3670.4,9920.0,18.0,4.0,0.0,0.0,122.0,N,1.0,2.0,2,2,48,39
13-04600,85,2,3.0,0,2,0.0,N,1,1,3670.4,N,N,8.0,24900.0,4.0,200.0,N,2.0,2.0,2,2,65,65
26-02702,39,1,6.0,0,1,0.0,N,1,1,4817.2,7890.0,11.0,9.0,50000.0,7.0,372.0,N,2.0,2.0,2,2,95,50
06-07502,25,1,6.0,0,6,0.0,3.0,1,2,33632.6,5391.0,6.0,9.0,20000.0,4.0,174.0,N,2.0,2.0,2,2,28,37
51-51255,14,1,N,0,1,5.0,7.0,1,1,11224.3,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,105,66
51-01301,29,2,6.0,0,1,0.0,N,1,2,11162.8,9480.0,16.0,12.0,108000.0,8.0,501.0,N,2.0,2.0,2,2,88,88
51-51255,26,2,1.0,0,1,0.0,2.0,1,2,11224.3,9590.0,16.0,10.0,56100.0,6.0,501.0,N,2.0,2.0,2,2,190,179
38-00100,7,2,N,0,1,3.0,5.0,1,1,73.0,N,N,3.0,N,N,432.0,N,2.0,2.0,2,2,20,26
40-00200,76,2,1.0,0,1,0.0,2.0,1,1,90.7,N,N,5.0,15200.0,4.0,109.0,N,2.0,1.0,2,2,61,61
40-00200,1,1,N,0,1,2.0,4.0,1,1,90.7,N,N,N,N,N,501.0,N,N,N,2,2,77,45
32-00405,34,1,6.0,0,1,0.0,N,1,2,7990.5,770.0,3.0,4.0,30000.0,5.0,227.0,N,2.0,2.0,2,2,83,60
51-01301,23,1,6.0,0,1,0.0,N,1,2,11162.8,8561.0,14.0,9.0,15000.0,3.0,116.0,N,2.0,2.0,2,2,93,106
01-01301,70,2,1.0,0,2,0.0,2.0,1,1,2731.2,9070.0,15.0,10.0,16700.0,4.0,160.0,N,2.0,2.0,2,2,169,179
28-01100,52,2,6.0,0,2,1.0,3.0,1,2,2674.3,8090.0,12.0,7.0,800.0,1.0,27.0,N,2.0,1.0,2,2,107,107
06-07502,16,2,6.0,1,1,1.0,4.0,1,2,33632.6,1080.0,4.0,4.0,1700.0,1.0,88.0,N,2.0,2.0,2,2,46,25
51-01301,29,1,6.0,0,1,0.0,N,1,2,11162.8,3191.0,4.0,9.0,108000.0,8.0,501.0,N,2.0,2.0,2,2,105,98
13-04600,60,2,4.0,0,2,0.0,N,1,2,3670.4,5391.0,6.0,9.0,55000.0,7.0,419.0,N,2.0,2.0,2,2,82,82
32-00405,15,1,6.0,4,8,N,N,2,0,7990.5,N,N,3.0,0.0,0.0,N,N,2.0,2.0,2,2,62,0
06-08507,30,2,1.0,0,1,2.0,4.0,1,2,3305.1,7380.0,10.0,9.0,118000.0,8.0,501.0,N,2.0,2.0,2,2,52,57
51-01301,45,2,6.0,4,8,1.0,2.0,1,2,11162.8,7590.0,10.0,3.0,12000.0,2.0,102.0,N,2.0,2.0,2,2,73,72
38-00100,37,2,1.0,0,1,0.0,2.0,1,1,73.0,8680.0,14.0,5.0,38000.0,5.0,371.0,N,2.0,2.0,2,2,54,49
38-00100,37,1,1.0,0,1,1.0,3.0,1,1,73.0,4972.0,6.0,7.0,40000.0,5.0,501.0,N,2.0,2.0,2,2,29,11
